Record Date,Parent ID,Classification ID,Classification Description,Current Month Net Transaction Amount,Fiscal Year to Date Net Transaction Amount,Prior Fiscal Year to Date Net Transaction Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2023-07-31,52228556,52228574,Railroad Retirement Board:,null,null,null,null,null,null,6c,101,101,6490,S,A,3,1.18.3,2023,4,2023,3,07,31
2023-07-31,52228574,52228578,Social Security Equivalent Benefit Account,460400000.00,-621700000.00,-961900000.00,4417400000.19,3335300000.19,3795700000.19,6c,102,102,6520,D,P,4,1.18.3.1,2023,4,2023,3,07,31
2023-07-31,52228556,52228580,Smithsonian Institution:,null,null,null,null,null,null,6c,103,103,6530,S,A,3,1.18.4,2023,4,2023,3,07,31
2023-07-31,52228580,52228582,John F. Kennedy Center Parking Facilities,null,null,null,20400000.00,20400000.00,20400000.00,6c,104,104,6540,D,P,4,1.18.4.1,2023,4,2023,3,07,31
2023-07-31,52228206,52228589,Other:,null,null,null,null,null,null,6c,105,105,6560,S,C,2,1.19,2023,4,2023,3,07,31
2023-07-31,52228589,52228591,Borrowing from the US Treasury - Other,null,530000.00,457108.00,278108.00,808108.00,808108.00,6c,106,106,11959,D,P,3,1.19.1,2023,4,2023,3,07,31
2023-07-31,52228206,52228592,Total Borrowing from the US Treasury,273807923702.61,345566563837.32,220894643886.54,1623412174840.94,1695170814975.65,1968978738678.26,6c,107,107,6580,T,BL,2,1.20,2023,4,2023,3,07,31
2023-07-31,null,52228595,Borrowing from the Federal Financing Bank:,null,null,null,null,null,null,6c,108,108,6590,S,BL,1,2,2023,4,2023,3,07,31
2023-07-31,52228595,52228597,Department of Agriculture:,null,null,null,null,null,null,6c,109,109,6600,S,C,2,2.1,2023,4,2023,3,07,31
2023-07-31,52228597,52228639,Rural Utilities Service:,null,null,null,null,null,null,6c,110,110,6650,S,B,3,2.1.1,2023,4,2023,3,07,31
2023-07-31,52228639,52228645,Rural Electrification and Telecommunications Fund,230920393.09,1652515549.47,2750630355.11,51813812058.84,53235407215.22,53466327608.31,6c,111,111,6660,D,P,4,2.1.1.1,2023,4,2023,3,07,31
2023-07-31,52228595,52228688,Department of Education:,null,null,null,null,null,null,6c,112,112,6710,S,C,2,2.2,2023,4,2023,3,07,31
2023-07-31,52228688,52228694,Historically Black College and University Capital Financing Fund,11116459.84,84634624.66,78268121.64,269359966.04,342878130.86,353994590.70,6c,113,113,6730,D,P,3,2.2.1,2023,4,2023,3,07,31
2023-07-31,52228595,52228704,Department of Energy:,null,null,null,null,null,null,6c,114,114,6732,S,C,2,2.3,2023,4,2023,3,07,31
2023-07-31,52228704,52228712,Advanced Technology Vehicles Manufacturing Loans,null,1065807319.53,-436571170.38,null,1065807319.53,1065807319.53,6c,115,115,6737,D,P,3,2.3.1,2023,4,2023,3,07,31
2023-07-31,52228704,52228714,Title 17 Innovative Technology Loans,-10499432.62,154672612.53,114301448.91,15219142500.68,15384314545.83,15373815113.21,6c,116,116,6735,D,P,3,2.3.2,2023,4,2023,3,07,31
2023-07-31,52228595,52228720,Department of Health and Human Services:,null,null,null,null,null,null,6c,117,117,6740,S,C,2,2.4,2023,4,2023,3,07,31
2023-07-31,52228720,52228732,Health Maintenance Organization Loan and Loan Guarantee Fund,null,null,null,-57511.10,-57511.10,-57511.10,6c,118,118,6770,D,P,3,2.4.1,2023,4,2023,3,07,31
2023-07-31,52228595,52228742,Department of Housing and Urban Development:,null,null,null,null,null,null,6c,119,119,6780,S,C,2,2.5,2023,4,2023,3,07,31
2023-07-31,52228742,52228750,Housing Programs:,null,null,null,null,null,null,6c,120,120,12045,S,B,3,2.5.1,2023,4,2023,3,07,31
2023-07-31,52228750,52228754,Federal Housing Administration,15749873.83,68601660.52,58680508.19,2715968574.77,2768820361.46,2784570235.29,6c,121,121,6805,D,P,4,2.5.1.1,2023,4,2023,3,07,31
2023-07-31,52228595,52228786,Department of Transportation:,null,null,null,null,null,null,6c,122,122,6830,S,C,2,2.6,2023,4,2023,3,07,31
2023-07-31,52228786,52228812,Maritime Administration:,null,null,null,null,null,null,6c,123,123,12083,S,B,3,2.6.1,2023,4,2023,3,07,31
2023-07-31,52228812,52228819,Maritime Guaranteed Loan (Title XI) FFB Financing Account,null,-11932503.69,-10882340.42,349280574.48,337348070.79,337348070.79,6c,124,124,14409,D,P,4,2.6.1.1,2023,4,2023,3,07,31
2023-07-31,52228595,52228825,Department of the Treasury:,null,null,null,null,null,null,6c,125,125,6842,S,C,2,2.7,2023,4,2023,3,07,31
2023-07-31,52228825,52228827,Departmental Offices:,null,null,null,null,null,null,6c,126,126,12090,S,B,3,2.7.1,2023,4,2023,3,07,31
2023-07-31,52228827,52228831,Community Development Financial Institutions Fund,18512000.00,69293463.73,21092970.17,1149111804.51,1199893268.24,1218405268.24,6c,127,127,6843,D,P,4,2.7.1.1,2023,4,2023,3,07,31
2023-07-31,52228595,52228848,Department of Veterans Affairs:,null,null,null,null,null,null,6c,128,128,6845,S,C,2,2.8,2023,4,2023,3,07,31
2023-07-31,52228848,52228855,Guaranteed Transitional Housing Loans for Homeless Veterans,-50189.95,-96683.79,-93187.27,3962898.44,3916404.60,3866214.65,6c,129,129,6846,D,P,3,2.8.1,2023,4,2023,3,07,31
2023-07-31,52228595,52228935,Independent Agencies:,null,null,null,null,null,null,6c,130,130,6930,S,C,2,2.9,2023,4,2023,3,07,31
2023-07-31,52228935,52228948,Postal Service,695000000.00,2142000000.00,-1000000000.00,10000000000.00,11447000000.00,12142000000.00,6c,131,131,6950,D,A,3,2.9.1,2023,4,2023,3,07,31
2023-07-31,52228595,52228969,Total Borrowing from the Federal Financing Bank,960749104.19,5225496042.96,1575426705.95,81520580866.66,85785327805.43,86746076909.62,6c,132,132,6980,T,BL,2,2.10,2023,4,2023,3,07,31
2023-06-30,null,52062256,Borrowing from the US Treasury:,null,null,null,null,null,null,6c,1,1,5450,S,BL,1,1,2023,3,2023,2,06,30
2023-06-30,52062256,52062257,Department of Agriculture:,null,null,null,null,null,null,6c,2,2,5460,S,C,2,1.1,2023,3,2023,2,06,30
2023-06-30,52062257,52062264,Farm Service Agency:,null,null,null,null,null,null,6c,3,3,5470,S,B,3,1.1.1,2023,3,2023,2,06,30
2023-06-30,52062264,52062266,Commodity Credit Corporation,2170280547.29,605666907.35,-817285601.25,13774605810.52,12209992170.58,14380272717.87,6c,4,4,5480,D,P,4,1.1.1.1,2023,3,2023,2,06,30
2023-06-30,52062264,52062268,Agricultural Credit Insurance Fund,252602000.00,69715346.08,-103351655.33,17396044795.83,17213158141.91,17465760141.91,6c,5,5,5490,D,P,4,1.1.1.2,2023,3,2023,2,06,30
2023-06-30,52062264,52062270,Farm Storage Facility Loans,12353.22,110638601.65,70857488.10,1601182661.12,1711808909.55,1711821262.77,6c,6,6,5500,D,P,4,1.1.1.3,2023,3,2023,2,06,30
2023-06-30,52062264,52062272,Apple Loans Fund,null,null,-17.00,null,null,null,6c,7,7,5510,D,P,4,1.1.1.4,2023,3,2023,2,06,30
2023-06-30,52062264,52062274,Emergency Boll Weevil Loan Fund,null,-3174.56,-120777.88,3175.14,0.58,0.58,6c,8,8,5520,D,P,4,1.1.1.5,2023,3,2023,2,06,30
2023-06-30,52062257,52062278,Rural Housing Service:,null,null,null,null,null,null,6c,9,9,5540,S,B,3,1.1.2,2023,3,2023,2,06,30
2023-06-30,52062278,52062280,Rural Housing Insurance,148026000.00,-165512781.00,-688297777.00,19464949411.00,19151410630.00,19299436630.00,6c,10,10,5550,D,P,4,1.1.2.1,2023,3,2023,2,06,30
2023-06-30,52062278,52062282,Rural Community Facility Loans Fund,37903000.00,-63095370.00,271036000.00,12319916835.00,12218918465.00,12256821465.00,6c,11,11,5560,D,P,4,1.1.2.2,2023,3,2023,2,06,30
2023-06-30,52062278,52062284,Multifamily Housing Revitalization Loan Account,null,null,-1678000.00,null,null,null,6c,12,12,5565,D,P,4,1.1.2.3,2023,3,2023,2,06,30
2023-06-30,52062257,52062287,Rural Business - Cooperative Service:,null,null,null,null,null,null,6c,13,13,5570,S,B,3,1.1.3,2023,3,2023,2,06,30
2023-06-30,52062287,52062289,Rural Business and Industry Loans,null,-47051052.00,-25761200.00,70093452.00,23042400.00,23042400.00,6c,14,14,5580,D,P,4,1.1.3.1,2023,3,2023,2,06,30
2023-06-30,52062287,52062291,Rural Development Loan Fund,1782000.00,-19252000.01,-24908000.00,272041304.01,251007304.00,252789304.00,6c,15,15,5590,D,P,4,1.1.3.2,2023,3,2023,2,06,30
2023-06-30,52062287,52062293,Rural Economic Development Loan Fund,3505000.00,-4239400.00,-31510000.00,216676600.00,208932200.00,212437200.00,6c,16,16,5600,D,P,4,1.1.3.3,2023,3,2023,2,06,30
2023-06-30,52062287,52062295,Renewable Energy Guaranteed Loan Account,null,-34000.00,-29000.00,2416500.00,2382500.00,2382500.00,6c,17,17,5605,D,P,4,1.1.3.4,2023,3,2023,2,06,30
2023-06-30,52062287,52062297,Rural Microenterprise Investment Loans,94000.00,-1514600.00,-2361000.00,40468517.00,38859917.00,38953917.00,6c,18,18,5607,D,P,4,1.1.3.5,2023,3,2023,2,06,30
2023-06-30,52062287,52062299,Biorefinery Assistance Loan Account,null,186258000.00,-5302000.00,null,186258000.00,186258000.00,6c,19,19,5608,D,P,4,1.1.3.6,2023,3,2023,2,06,30
2023-06-30,52062257,52062301,Rural Utilities Service:,null,null,null,null,null,null,6c,20,20,5610,S,B,3,1.1.4,2023,3,2023,2,06,30
2023-06-30,52062301,52062302,Rural Water and Waste Disposal Fund,54454000.00,-475671000.00,-41060000.00,14774070400.00,14243945400.00,14298399400.00,6c,21,21,5620,D,P,4,1.1.4.1,2023,3,2023,2,06,30
2023-06-30,52062301,52062306,Rural Electrification and Telecommunications Fund,180145000.00,670549000.00,-96065250.00,6527561106.49,7017965106.49,7198110106.49,6c,22,22,5640,D,P,4,1.1.4.2,2023,3,2023,2,06,30
2023-06-30,52062301,52062309,Rural Telephone Bank,null,-3177000.00,-12634000.00,59773477.00,56596477.00,56596477.00,6c,23,23,5650,D,P,4,1.1.4.3,2023,3,2023,2,06,30
2023-06-30,52062301,52062311,Distance Learning and Telemedicine Program,4522000.00,-30694800.00,22068000.00,556203800.00,520987000.00,525509000.00,6c,24,24,5660,D,P,4,1.1.4.4,2023,3,2023,2,06,30
2023-06-30,52062257,52062315,Foreign Agricultural Service,null,null,null,266086991.68,266086991.68,266086991.68,6c,25,25,5680,D,B,3,1.1.5,2023,3,2023,2,06,30
2023-06-30,52062256,52062317,Department of Commerce:,null,null,null,null,null,null,6c,26,26,5690,S,C,2,1.2,2023,3,2023,2,06,30
2023-06-30,52062317,52062323,National Oceanic and Atmospheric Administration:,null,null,null,null,null,null,6c,27,27,5720,S,B,3,1.2.1,2023,3,2023,2,06,30
2023-06-30,52062323,52062325,Fisheries Finance,449702.98,11339041.04,76069398.51,372481749.22,383371087.28,383820790.26,6c,28,28,5730,D,P,4,1.2.1.1,2023,3,2023,2,06,30
2023-06-30,52062256,52062339,Department of Defense--Military Programs:,null,null,null,null,null,null,6c,29,29,5750,S,C,2,1.3,2023,3,2023,2,06,30
2023-06-30,52062339,52062346,Family Housing Improvement Loans,null,22336674.29,21286557.84,1597722655.31,1620059329.60,1620059329.60,6c,30,30,5760,D,P,3,1.3.1,2023,3,2023,2,06,30
2023-06-30,52062256,52062350,Department of Education:,null,null,null,null,null,null,6c,31,31,5770,S,C,2,1.4,2023,3,2023,2,06,30
2023-06-30,52062350,52062354,College Housing and Academic Facilities Loans,null,null,-6604296.80,4707685.64,4707685.64,4707685.64,6c,32,32,5780,D,P,3,1.4.1,2023,3,2023,2,06,30
2023-06-30,52062350,52062356,Historically Black College and University Capital Financing Fund,16534248.00,16534248.00,null,65025864.00,65025864.00,81560112.00,6c,33,33,11607,D,P,3,1.4.2,2023,3,2023,2,06,30
2023-06-30,52062350,52062358,Federal Direct Student Loans,-304074285.00,40793606630.08,51100210060.68,847911173614.45,889008854529.53,888704780244.53,6c,34,34,5790,D,P,3,1.4.3,2023,3,2023,2,06,30
2023-06-30,52062350,52062360,Teach Grant Loans,-24093314.00,-7449872.46,-37954626.47,540679117.36,557322558.90,533229244.90,6c,35,35,5795,D,P,3,1.4.4,2023,3,2023,2,06,30
2023-06-30,52062350,52062362,Temporary Student Loan Purchase Authority,397499846.00,-1035163107.97,-263757806.23,20359276960.59,18926614006.62,19324113852.62,6c,36,36,5797,D,P,3,1.4.5,2023,3,2023,2,06,30
2023-06-30,52062350,52062364,Federal Family Education Loans,null,34717273.00,140807210.00,36194914274.20,36229631547.20,36229631547.20,6c,37,37,5800,D,P,3,1.4.6,2023,3,2023,2,06,30
2023-06-30,52062256,52062367,Department of Energy:,null,null,null,null,null,null,6c,38,38,5810,S,C,2,1.5,2023,3,2023,2,06,30
2023-06-30,52062367,52062370,Bonneville Power Administration Fund,-68000000.00,116000000.00,232000000.00,5678740000.00,5862740000.00,5794740000.00,6c,39,39,5815,D,P,3,1.5.1,2023,3,2023,2,06,30
2023-06-30,52062367,52062373,Western Area Power Administration - Recovery Act,null,null,null,76193417.13,76193417.13,76193417.13,6c,40,40,5817,D,P,3,1.5.2,2023,3,2023,2,06,30
2023-06-30,52062367,52062375,Advanced Technology Vehicles Manufacturing Loans,null,null,-581946127.69,null,null,null,6c,41,41,5825,D,P,3,1.5.3,2023,3,2023,2,06,30
2023-06-30,52062367,52062377,Title 17 Innovative Technology Loans,396922.18,69960208.92,112896294.54,687550668.44,757113955.18,757510877.36,6c,42,42,5820,D,P,3,1.5.4,2023,3,2023,2,06,30
2023-06-30,52062256,52062383,Department of Health and Human Services:,null,null,null,null,null,null,6c,43,43,5828,S,C,2,1.6,2023,3,2023,2,06,30
2023-06-30,52062383,52062387,Consumer Operated and Oriented Plan,null,null,null,401271255.48,401271255.48,401271255.48,6c,44,44,5833,D,P,3,1.6.1,2023,3,2023,2,06,30
2023-06-30,52062383,52062391,Consumer Operated and Oriented Plan Program Contingency Fund,null,null,null,107566234.86,107566234.86,107566234.86,6c,45,45,5831,D,P,3,1.6.2,2023,3,2023,2,06,30
2023-06-30,52062256,52062397,Department of Homeland Security:,null,null,null,null,null,null,6c,46,46,5834,S,C,2,1.7,2023,3,2023,2,06,30
2023-06-30,52062397,52062401,National Flood Insurance Fund,null,null,null,20525000000.00,20525000000.00,20525000000.00,6c,47,47,5836,D,P,3,1.7.1,2023,3,2023,2,06,30
2023-06-30,52062397,52062403,Disaster Assistance Loan Fund,null,1773704.95,4585653.51,8089095.79,9862800.74,9862800.74,6c,48,48,5837,D,P,3,1.7.2,2023,3,2023,2,06,30
2023-06-30,52062256,52062405,Department of Housing and Urban Development:,null,null,null,null,null,null,6c,49,49,5840,S,C,2,1.8,2023,3,2023,2,06,30
2023-06-30,52062405,52062407,Public and Indian Housing Programs:,null,null,null,null,null,null,6c,50,50,5850,S,B,3,1.8.1,2023,3,2023,2,06,30
2023-06-30,52062407,52062409,Low-Rent Public Housing - Loans and Other Expenses,27033000.00,27033000.00,47000.00,605500.00,605500.00,27638500.00,6c,51,51,5860,D,P,4,1.8.1.1,2023,3,2023,2,06,30
2023-06-30,52062407,52062411,Native Hawaiian Housing Loans,579000.00,1530568.00,2486200.00,2831200.00,3782768.00,4361768.00,6c,52,52,5865,D,P,4,1.8.1.2,2023,3,2023,2,06,30
2023-06-30,52062405,52062413,Housing Programs:,null,null,null,null,null,null,6c,53,53,5870,S,B,3,1.8.2,2023,3,2023,2,06,30
2023-06-30,52062413,52062415,Emergency Homeowners' Relief Fund,null,800000.00,null,1726000.00,2526000.00,2526000.00,6c,54,54,5875,D,P,4,1.8.2.1,2023,3,2023,2,06,30
2023-06-30,52062413,52062417,Federal Housing Administration,null,16001000000.00,31878000000.00,93563797000.00,109564797000.00,109564797000.00,6c,55,55,5880,D,P,4,1.8.2.2,2023,3,2023,2,06,30
2023-06-30,52062413,52062421,Home Ownership Preservation Equity Fund,null,3000000.00,null,6372500.00,9372500.00,9372500.00,6c,56,56,5895,D,P,4,1.8.2.3,2023,3,2023,2,06,30
2023-06-30,52062413,52062423,Green Retrofit Program for Multifamily Housing-Recovery Act,null,8000000.00,null,9000000.00,17000000.00,17000000.00,6c,57,57,5898,D,P,4,1.8.2.4,2023,3,2023,2,06,30
2023-06-30,52062256,52062427,Department of the Interior:,null,null,null,null,null,null,6c,58,58,5900,S,C,2,1.9,2023,3,2023,2,06,30
2023-06-30,52062427,52062432,Bureau of Indian Affairs and Bureau of Indian Education,null,null,null,343000.00,343000.00,343000.00,6c,59,59,5930,D,B,3,1.9.1,2023,3,2023,2,06,30
2023-06-30,52062427,52062434,Bureau of Reclamation Loan Fund,null,null,null,25395541.41,25395541.41,25395541.41,6c,60,60,5920,D,P,3,1.9.2,2023,3,2023,2,06,30
2023-06-30,52062427,52062436,Assistance to American Samoa Loan Fund,null,201270.85,196697.89,6672526.13,6873796.98,6873796.98,6c,61,61,5940,D,P,3,1.9.3,2023,3,2023,2,06,30
2023-06-30,52062256,52062442,Department of Labor:,null,null,null,null,null,null,6c,62,62,5963,S,C,2,1.10,2023,3,2023,2,06,30
2023-06-30,52062442,52062444,Black Lung Disability Trust Fund,null,null,null,4750976523.11,4750976523.11,4750976523.11,6c,63,63,5965,D,P,3,1.10.1,2023,3,2023,2,06,30
2023-06-30,52062256,52062447,Department of State:,null,null,null,null,null,null,6c,64,64,5970,S,C,2,1.11,2023,3,2023,2,06,30
2023-06-30,52062447,52062448,Repatriation Loans,1066542.00,2453046.00,1490897.00,3047033.00,4433537.00,5500079.00,6c,65,65,5980,D,P,3,1.11.1,2023,3,2023,2,06,30
2023-06-30,52062256,52062449,Department of Transportation:,null,null,null,null,null,null,6c,66,66,5990,S,C,2,1.12,2023,3,2023,2,06,30
2023-06-30,52062449,52062452,Federal Highway Administration:,null,null,null,null,null,null,6c,67,67,6030,S,B,3,1.12.1,2023,3,2023,2,06,30
2023-06-30,52062452,52062453,Transportation Infrastructure Finance and Innovation Fund,542501358.02,4392589766.98,1352679789.57,14836744608.71,18686833017.67,19229334375.69,6c,68,68,6040,D,P,4,1.12.1.1,2023,3,2023,2,06,30
2023-06-30,52062449,52062456,Federal Railroad Administration:,null,null,null,null,null,null,6c,69,69,6060,S,B,3,1.12.2,2023,3,2023,2,06,30
2023-06-30,52062456,52062459,Railroad Rehabilitation and Improvement Loan Fund,297356400.00,325128628.56,383167902.06,1140114862.82,1167887091.38,1465243491.38,6c,70,70,6080,D,P,4,1.12.2.1,2023,3,2023,2,06,30
2023-06-30,52062456,52062463,Other,null,null,null,-0.12,-0.12,-0.12,6c,71,71,6100,D,P,4,1.12.2.2,2023,3,2023,2,06,30
2023-06-30,52062449,52062467,Maritime Administration:,null,null,null,null,null,null,6c,72,72,6108,S,B,3,1.12.3,2023,3,2023,2,06,30
2023-06-30,52062467,52062471,Maritime Guaranteed Loan (Title XI) Fund,null,null,null,89063402.12,89063402.12,89063402.12,6c,73,73,6110,D,P,4,1.12.3.1,2023,3,2023,2,06,30
2023-06-30,52062256,52062480,Department of the Treasury:,null,null,null,null,null,null,6c,74,74,6120,S,C,2,1.13,2023,3,2023,2,06,30
2023-06-30,52062480,52062482,Departmental Offices:,null,null,null,null,null,null,6c,75,75,6122,S,B,3,1.13.1,2023,3,2023,2,06,30
2023-06-30,52062482,52062487,Community Development Financial Institutions Fund,130552.44,6170312.12,4283476.17,105137284.75,111177044.43,111307596.87,6c,76,76,6130,D,P,4,1.13.1.1,2023,3,2023,2,06,30
2023-06-30,52062482,52062491,Temporary Credit and Liquidity Program,-15114059.37,-15114059.37,86501167.57,1097498981.29,1097498981.29,1082384921.92,6c,77,77,6136,D,P,4,1.13.1.2,2023,3,2023,2,06,30
2023-06-30,52062482,52062494,Troubled Asset Relief Program,null,-2668296.07,-13054981.32,3757536.65,1089240.58,1089240.58,6c,78,78,6138,D,P,4,1.13.1.3,2023,3,2023,2,06,30
2023-06-30,52062482,52062496,Small Business Lending Financing Fund,null,2334999.51,null,33716401.62,36051401.13,36051401.13,6c,79,79,6139,D,P,4,1.13.1.4,2023,3,2023,2,06,30
2023-06-30,52062482,52062498,ESF - Economic Stabilization Program,null,-2572442045.89,-5249201677.80,19477661725.28,16905219679.39,16905219679.39,6c,80,80,14510,D,P,4,1.13.1.5,2023,3,2023,2,06,30
2023-06-30,52062480,52062502,Federal Financing Bank Revolving Fund,-510639361.79,3928005728.23,2345444371.09,73446757295.64,77885402385.66,77374763023.87,6c,81,81,6140,D,P,3,1.13.2,2023,3,2023,2,06,30
2023-06-30,52062256,52062504,Department of Veterans Affairs:,null,null,null,null,null,null,6c,82,82,6150,S,C,2,1.14,2023,3,2023,2,06,30
2023-06-30,52062504,52062507,Veterans Housing Benefit Program Fund,null,85055390.75,-15669335.08,461753912.40,546809303.15,546809303.15,6c,83,83,6160,D,P,3,1.14.1,2023,3,2023,2,06,30
2023-06-30,52062504,52062509,Native American Veteran Housing Fund,null,4341633.11,-1081466.96,93042285.52,97383918.63,97383918.63,6c,84,84,6170,D,P,3,1.14.2,2023,3,2023,2,06,30
2023-06-30,52062504,52062511,Vocational Rehabilitation Loan Fund,null,150000.00,null,750000.00,900000.00,900000.00,6c,85,85,6180,D,P,3,1.14.3,2023,3,2023,2,06,30
2023-06-30,52062256,52062521,Environmental Protection Agency:,null,null,null,null,null,null,6c,86,86,6210,S,C,2,1.15,2023,3,2023,2,06,30
2023-06-30,52062521,52062525,Water Infrastructure Finance and Innovation Loan Program,202692878.32,1106797972.27,749240348.21,1557179620.45,2461284714.40,2663977592.72,6c,87,87,14407,D,P,3,1.15.1,2023,3,2023,2,06,30
2023-06-30,52062256,52062535,International Assistance Programs:,null,null,null,null,null,null,6c,88,88,6290,S,C,2,1.16,2023,3,2023,2,06,30
2023-06-30,52062535,52062537,International Security Assistance:,null,null,null,null,null,null,6c,89,89,6300,S,B,3,1.16.1,2023,3,2023,2,06,30
2023-06-30,52062537,52062539,Foreign Military Loan Program,null,null,null,982328113.04,982328113.04,982328113.04,6c,90,90,6320,D,P,4,1.16.1.1,2023,3,2023,2,06,30
2023-06-30,52062537,52062541,Military Debt Reduction,null,null,null,39445130.93,39445130.93,39445130.93,6c,91,91,6330,D,P,4,1.16.1.2,2023,3,2023,2,06,30
2023-06-30,52062535,52062545,Agency for International Development:,null,null,null,null,null,null,6c,92,92,6340,S,B,3,1.16.2,2023,3,2023,2,06,30
2023-06-30,52062545,52062553,Development Credit Authority Loan Fund,null,82579018.30,null,null,82579018.30,82579018.30,6c,93,93,6380,D,P,4,1.16.2.1,2023,3,2023,2,06,30
2023-06-30,52062535,52062564,United States International Development Finance Corporation,152090792.60,2265740724.00,2410252989.37,8964970587.42,11078620518.82,11230711311.42,6c,94,94,14448,D,B,3,1.16.3,2023,3,2023,2,06,30
2023-06-30,52062256,52062576,Small Business Administration:,null,null,null,null,null,null,6c,95,95,6400,S,C,2,1.17,2023,3,2023,2,06,30
2023-06-30,52062576,52062578,Business Loan Fund,null,232025000.00,31929000.00,2288777859.00,2520802859.00,2520802859.00,6c,96,96,6410,D,P,3,1.17.1,2023,3,2023,2,06,30
2023-06-30,52062576,52062580,Disaster Loan Fund,null,6099260000.00,104450981000.00,360512693000.00,366611953000.00,366611953000.00,6c,97,97,6420,D,P,3,1.17.2,2023,3,2023,2,06,30
2023-06-30,52062256,52062582,Independent Agencies:,null,null,null,null,null,null,6c,98,98,6430,S,C,2,1.18,2023,3,2023,2,06,30
2023-06-30,52062582,52062584,Export-Import Bank of the United States,null,null,64744621.87,13500957413.32,13500957413.32,13500957413.32,6c,99,99,6450,D,A,3,1.18.1,2023,3,2023,2,06,30
2023-06-30,52062582,52062598,Presidio Trust,null,null,null,98492459.00,98492459.00,98492459.00,6c,100,100,6480,D,A,3,1.18.2,2023,3,2023,2,06,30
2023-06-30,52062582,52062600,Railroad Retirement Board:,null,null,null,null,null,null,6c,101,101,6490,S,A,3,1.18.3,2023,3,2023,2,06,30
2023-06-30,52062600,52062604,Social Security Equivalent Benefit Account,-4390900000.00,-1082100000.00,-1410100000.00,4417400000.19,7726200000.19,3335300000.19,6c,102,102,6520,D,P,4,1.18.3.1,2023,3,2023,2,06,30
2023-06-30,52062582,52062606,Smithsonian Institution:,null,null,null,null,null,null,6c,103,103,6530,S,A,3,1.18.4,2023,3,2023,2,06,30
2023-06-30,52062606,52062608,John F. Kennedy Center Parking Facilities,null,null,null,20400000.00,20400000.00,20400000.00,6c,104,104,6540,D,P,4,1.18.4.1,2023,3,2023,2,06,30
2023-06-30,52062256,52062615,Other:,null,null,null,null,null,null,6c,105,105,6560,S,C,2,1.19,2023,3,2023,2,06,30
2023-06-30,52062615,52062617,Borrowing from the US Treasury - Other,null,530000.00,207108.00,278108.00,808108.00,808108.00,6c,106,106,11959,D,P,3,1.19.1,2023,3,2023,2,06,30
2023-06-30,52062256,52062619,Total Borrowing from the US Treasury,-821163877.11,71758640134.71,186383734635.17,1623412174840.94,1695991978852.76,1695170814975.65,6c,107,107,6580,T,BL,2,1.20,2023,3,2023,2,06,30
2023-06-30,null,52062621,Borrowing from the Federal Financing Bank:,null,null,null,null,null,null,6c,108,108,6590,S,BL,1,2,2023,3,2023,2,06,30
2023-06-30,52062621,52062623,Department of Agriculture:,null,null,null,null,null,null,6c,109,109,6600,S,C,2,2.1,2023,3,2023,2,06,30
2023-06-30,52062623,52062664,Rural Utilities Service:,null,null,null,null,null,null,6c,110,110,6650,S,B,3,2.1.1,2023,3,2023,2,06,30
2023-06-30,52062664,52062671,Rural Electrification and Telecommunications Fund,-699783455.08,1421595156.38,2535878868.60,51813812058.84,53935190670.30,53235407215.22,6c,111,111,6660,D,P,4,2.1.1.1,2023,3,2023,2,06,30
2023-06-30,52062621,52062714,Department of Education:,null,null,null,null,null,null,6c,112,112,6710,S,C,2,2.2,2023,3,2023,2,06,30
2023-06-30,52062714,52062720,Historically Black College and University Capital Financing Fund,6720058.87,73518164.82,76627224.08,269359966.04,336158071.99,342878130.86,6c,113,113,6730,D,P,3,2.2.1,2023,3,2023,2,06,30
2023-06-30,52062621,52062730,Department of Energy:,null,null,null,null,null,null,6c,114,114,6732,S,C,2,2.3,2023,3,2023,2,06,30
2023-06-30,52062730,52062738,Advanced Technology Vehicles Manufacturing Loans,null,1065807319.53,-436571170.38,null,1065807319.53,1065807319.53,6c,115,115,6737,D,P,3,2.3.1,2023,3,2023,2,06,30
2023-06-30,52062730,52062740,Title 17 Innovative Technology Loans,-16413410.68,165172045.15,160013186.58,15219142500.68,15400727956.51,15384314545.83,6c,116,116,6735,D,P,3,2.3.2,2023,3,2023,2,06,30
2023-06-30,52062621,52062747,Department of Health and Human Services:,null,null,null,null,null,null,6c,117,117,6740,S,C,2,2.4,2023,3,2023,2,06,30
2023-06-30,52062747,52062759,Health Maintenance Organization Loan and Loan Guarantee Fund,null,null,null,-57511.10,-57511.10,-57511.10,6c,118,118,6770,D,P,3,2.4.1,2023,3,2023,2,06,30
2023-06-30,52062621,52062768,Department of Housing and Urban Development:,null,null,null,null,null,null,6c,119,119,6780,S,C,2,2.5,2023,3,2023,2,06,30
2023-06-30,52062768,52062776,Housing Programs:,null,null,null,null,null,null,6c,120,120,12045,S,B,3,2.5.1,2023,3,2023,2,06,30
2023-06-30,52062776,52062780,Federal Housing Administration,-3049546.88,52851786.69,40912299.96,2715968574.77,2771869908.34,2768820361.46,6c,121,121,6805,D,P,4,2.5.1.1,2023,3,2023,2,06,30
