Record Date,Parent ID,Classification ID,Classification Description,Current Month Net Transaction Amount,Fiscal Year to Date Net Transaction Amount,Prior Fiscal Year to Date Net Transaction Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-12-31,50913696,50913712,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2023,1,2022,4,12,31
2022-12-31,50913712,50913715,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2023,1,2022,4,12,31
2022-12-31,50913715,50913717,Architect of the Capitol,226264.00,673988.00,970186.00,31227146.00,31674870.00,31901134.00,6b,7,7,7020,D,SG,4,1.2.1.1,2023,1,2022,4,12,31
2022-12-31,50913712,50913719,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2023,1,2022,4,12,31
2022-12-31,50913719,50913723,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2023,1,2022,4,12,31
2022-12-31,50913719,50913727,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2023,1,2022,4,12,31
2022-12-31,50913719,50913731,Tennessee Valley Authority,329310884.00,446310884.00,285228508.00,19302909938.00,19419909938.00,19749220822.00,6b,11,11,7050,D,SG,4,1.2.2.3,2023,1,2022,4,12,31
2022-12-31,50913696,50913735,Total Agency Securities,329537148.00,446984872.00,286198694.00,19352678349.26,19470126073.26,19799663221.26,6b,12,12,7055,T,SL,2,1.3,2023,1,2022,4,12,31
2022-11-30,null,50760218,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2023,1,2022,4,11,30
2022-11-30,50760218,50760219,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2023,1,2022,4,11,30
2022-11-30,50760219,50760220,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2023,1,2022,4,11,30
2022-11-30,50760220,50760221,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2023,1,2022,4,11,30
2022-11-30,50760218,50760222,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2023,1,2022,4,11,30
2022-11-30,50760222,50760223,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2023,1,2022,4,11,30
2022-11-30,50760223,50760224,Architect of the Capitol,224659.00,447724.00,644486.00,31227146.00,31450211.00,31674870.00,6b,7,7,7020,D,SG,4,1.2.1.1,2023,1,2022,4,11,30
2022-11-30,50760222,50760225,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2023,1,2022,4,11,30
2022-11-30,50760225,50760229,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2023,1,2022,4,11,30
2022-11-30,50760225,50760233,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2023,1,2022,4,11,30
2022-11-30,50760225,50760237,Tennessee Valley Authority,155000000.00,117000000.00,746000000.00,19302909938.00,19264909938.00,19419909938.00,6b,11,11,7050,D,SG,4,1.2.2.3,2023,1,2022,4,11,30
2022-11-30,50760218,50760241,Total Agency Securities,155224659.00,117447724.00,746644486.00,19352678349.26,19314901414.26,19470126073.26,6b,12,12,7055,T,SL,2,1.3,2023,1,2022,4,11,30
2022-10-31,null,50648861,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2023,1,2022,4,10,31
2022-10-31,50648861,50648862,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2023,1,2022,4,10,31
2022-10-31,50648862,50648863,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2023,1,2022,4,10,31
2022-10-31,50648863,50648864,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2023,1,2022,4,10,31
2022-10-31,50648861,50648865,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2023,1,2022,4,10,31
2022-10-31,50648865,50648866,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2023,1,2022,4,10,31
2022-10-31,50648866,50648867,Architect of the Capitol,223065.00,223065.00,321096.00,31227146.00,31227146.00,31450211.00,6b,7,7,7020,D,SG,4,1.2.1.1,2023,1,2022,4,10,31
2022-10-31,50648865,50648868,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2023,1,2022,4,10,31
2022-10-31,50648868,50648869,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2023,1,2022,4,10,31
2022-10-31,50648868,50648870,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2023,1,2022,4,10,31
2022-10-31,50648868,50648871,Tennessee Valley Authority,-38000000.00,-38000000.00,396000000.00,19302909938.00,19302909938.00,19264909938.00,6b,11,11,7050,D,SG,4,1.2.2.3,2023,1,2022,4,10,31
2022-10-31,50648861,50648872,Total Agency Securities,-37776935.00,-37776935.00,396321096.00,19352678349.26,19352678349.26,19314901414.26,6b,12,12,7055,T,SL,2,1.3,2023,1,2022,4,10,31
2022-09-30,null,50410071,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2022,4,2022,3,09,30
2022-09-30,50410071,50410085,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2022,4,2022,3,09,30
2022-09-30,50410085,50410089,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2022,4,2022,3,09,30
2022-09-30,50410089,50410093,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2022,4,2022,3,09,30
2022-09-30,50410071,50410097,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2022,4,2022,3,09,30
2022-09-30,50410097,50410100,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2022,4,2022,3,09,30
2022-09-30,50410100,50410102,Architect of the Capitol,221483.00,-13723463.00,-12599932.00,44950609.00,31005663.00,31227146.00,6b,7,7,7020,D,SG,4,1.2.1.1,2022,4,2022,3,09,30
2022-09-30,50410097,50410104,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2022,4,2022,3,09,30
2022-09-30,50410104,50410107,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2022,4,2022,3,09,30
2022-09-30,50410104,50410109,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2022,4,2022,3,09,30
2022-09-30,50410104,50410111,Tennessee Valley Authority,-389000000.00,-135404193.00,-636863462.00,19438314131.00,19691909938.00,19302909938.00,6b,11,11,7050,D,SG,4,1.2.2.3,2022,4,2022,3,09,30
2022-09-30,50410071,50410113,Total Agency Securities,-388778517.00,-149127656.00,-649463394.00,19501806005.26,19741456866.26,19352678349.26,6b,12,12,7055,T,SL,2,1.3,2022,4,2022,3,09,30
2022-08-31,null,50168526,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2022,4,2022,3,08,31
2022-08-31,50168526,50168533,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2022,4,2022,3,08,31
2022-08-31,50168533,50168536,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2022,4,2022,3,08,31
2022-08-31,50168536,50168540,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2022,4,2022,3,08,31
2022-08-31,50168526,50168542,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2022,4,2022,3,08,31
2022-08-31,50168542,50168545,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2022,4,2022,3,08,31
2022-08-31,50168545,50168549,Architect of the Capitol,-8333989.00,-13944946.00,-12918751.00,44950609.00,39339652.00,31005663.00,6b,7,7,7020,D,SG,4,1.2.1.1,2022,4,2022,3,08,31
2022-08-31,50168542,50168551,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2022,4,2022,3,08,31
2022-08-31,50168551,50168555,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2022,4,2022,3,08,31
2022-08-31,50168551,50168557,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2022,4,2022,3,08,31
2022-08-31,50168551,50168561,Tennessee Valley Authority,-69000000.00,253595807.00,-561863462.00,19438314131.00,19760909938.00,19691909938.00,6b,11,11,7050,D,SG,4,1.2.2.3,2022,4,2022,3,08,31
2022-08-31,50168526,50168563,Total Agency Securities,-77333989.00,239650861.00,-574782213.00,19501806005.26,19818790855.26,19741456866.26,6b,12,12,7055,T,SL,2,1.3,2022,4,2022,3,08,31
2022-07-31,null,49918333,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2022,4,2022,3,07,31
2022-07-31,49918333,49918345,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2022,4,2022,3,07,31
2022-07-31,49918345,49918348,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2022,4,2022,3,07,31
2022-07-31,49918348,49918350,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2022,4,2022,3,07,31
2022-07-31,49918333,49918352,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2022,4,2022,3,07,31
2022-07-31,49918352,49918355,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2022,4,2022,3,07,31
2022-07-31,49918355,49918357,Architect of the Capitol,279022.00,-5610957.00,-4681412.00,44950609.00,39060630.00,39339652.00,6b,7,7,7020,D,SG,4,1.2.1.1,2022,4,2022,3,07,31
2022-07-31,49918352,49918359,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2022,4,2022,3,07,31
2022-07-31,49918359,49918361,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2022,4,2022,3,07,31
2022-07-31,49918359,49918363,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2022,4,2022,3,07,31
2022-07-31,49918359,49918366,Tennessee Valley Authority,97000000.00,322595807.00,-496863462.00,19438314131.00,19663909938.00,19760909938.00,6b,11,11,7050,D,SG,4,1.2.2.3,2022,4,2022,3,07,31
2022-07-31,49918333,49918369,Total Agency Securities,97279022.00,316984850.00,-501544874.00,19501806005.26,19721511833.26,19818790855.26,6b,12,12,7055,T,SL,2,1.3,2022,4,2022,3,07,31
2022-06-30,null,49748759,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2022,3,2022,2,06,30
2022-06-30,49748759,49748781,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2022,3,2022,2,06,30
2022-06-30,49748781,49748787,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2022,3,2022,2,06,30
2022-06-30,49748787,49748789,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2022,3,2022,2,06,30
2022-06-30,49748759,49748794,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2022,3,2022,2,06,30
2022-06-30,49748794,49748801,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2022,3,2022,2,06,30
2022-06-30,49748801,49748808,Architect of the Capitol,277043.00,-5889979.00,-5056394.00,44950609.00,38783587.00,39060630.00,6b,7,7,7020,D,SG,4,1.2.1.1,2022,3,2022,2,06,30
2022-06-30,49748794,49748811,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2022,3,2022,2,06,30
2022-06-30,49748811,49748819,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2022,3,2022,2,06,30
2022-06-30,49748811,49748822,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2022,3,2022,2,06,30
2022-06-30,49748811,49748828,Tennessee Valley Authority,163367299.00,225595807.00,-318863462.00,19438314131.00,19500542639.00,19663909938.00,6b,11,11,7050,D,SG,4,1.2.2.3,2022,3,2022,2,06,30
2022-06-30,49748759,49748833,Total Agency Securities,163644342.00,219705828.00,-323919856.00,19501806005.26,19557867491.26,19721511833.26,6b,12,12,7055,T,SL,2,1.3,2022,3,2022,2,06,30
2022-05-31,null,49499042,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2022,3,2022,2,05,31
2022-05-31,49499042,49499051,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2022,3,2022,2,05,31
2022-05-31,49499051,49499054,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2022,3,2022,2,05,31
2022-05-31,49499054,49499056,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2022,3,2022,2,05,31
2022-05-31,49499042,49499058,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2022,3,2022,2,05,31
2022-05-31,49499058,49499061,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2022,3,2022,2,05,31
2022-05-31,49499061,49499063,Architect of the Capitol,275078.00,-6167022.00,-5428717.00,44950609.00,38508509.00,38783587.00,6b,7,7,7020,D,SG,4,1.2.1.1,2022,3,2022,2,05,31
2022-05-31,49499058,49499065,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2022,3,2022,2,05,31
2022-05-31,49499065,49499067,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2022,3,2022,2,05,31
2022-05-31,49499065,49499069,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2022,3,2022,2,05,31
2022-05-31,49499065,49499071,Tennessee Valley Authority,201000000.00,62228508.00,-462852034.00,19438314131.00,19299542639.00,19500542639.00,6b,11,11,7050,D,SG,4,1.2.2.3,2022,3,2022,2,05,31
2022-05-31,49499042,49499073,Total Agency Securities,201275078.00,56061486.00,-468280751.00,19501806005.26,19356592413.26,19557867491.26,6b,12,12,7055,T,SL,2,1.3,2022,3,2022,2,05,31
2022-04-30,null,49306931,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2022,3,2022,2,04,30
2022-04-30,49306931,49306934,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2022,3,2022,2,04,30
2022-04-30,49306934,49306939,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2022,3,2022,2,04,30
2022-04-30,49306939,49306943,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2022,3,2022,2,04,30
2022-04-30,49306931,49306947,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2022,3,2022,2,04,30
2022-04-30,49306947,49306950,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2022,3,2022,2,04,30
2022-04-30,49306950,49306952,Architect of the Capitol,273127.00,-6442100.00,-5798399.00,44950609.00,38235382.00,38508509.00,6b,7,7,7020,D,SG,4,1.2.1.1,2022,3,2022,2,04,30
2022-04-30,49306947,49306954,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2022,3,2022,2,04,30
2022-04-30,49306954,49306956,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2022,3,2022,2,04,30
2022-04-30,49306954,49306958,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2022,3,2022,2,04,30
2022-04-30,49306954,49306960,Tennessee Valley Authority,-42000000.00,-138771492.00,-390852034.00,19438314131.00,19341542639.00,19299542639.00,6b,11,11,7050,D,SG,4,1.2.2.3,2022,3,2022,2,04,30
2022-04-30,49306931,49306962,Total Agency Securities,-41726873.00,-145213592.00,-396650433.00,19501806005.26,19398319286.26,19356592413.26,6b,12,12,7055,T,SL,2,1.3,2022,3,2022,2,04,30
2022-03-31,null,49119039,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2022,2,2022,1,03,31
2022-03-31,49119039,49119053,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2022,2,2022,1,03,31
2022-03-31,49119053,49119057,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2022,2,2022,1,03,31
2022-03-31,49119057,49119059,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2022,2,2022,1,03,31
2022-03-31,49119039,49119062,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2022,2,2022,1,03,31
2022-03-31,49119062,49119066,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2022,2,2022,1,03,31
2022-03-31,49119066,49119068,Architect of the Capitol,271190.00,-6715227.00,-6165459.00,44950609.00,37964192.00,38235382.00,6b,7,7,7020,D,SG,4,1.2.1.1,2022,2,2022,1,03,31
2022-03-31,49119062,49119073,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2022,2,2022,1,03,31
2022-03-31,49119073,49119075,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2022,2,2022,1,03,31
2022-03-31,49119073,49119078,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2022,2,2022,1,03,31
2022-03-31,49119073,49119080,Tennessee Valley Authority,-176000000.00,-96771492.00,-316852034.00,19438314131.00,19517542639.00,19341542639.00,6b,11,11,7050,D,SG,4,1.2.2.3,2022,2,2022,1,03,31
2022-03-31,49119039,49119083,Total Agency Securities,-175728810.00,-103486719.00,-323017493.00,19501806005.26,19574048096.26,19398319286.26,6b,12,12,7055,T,SL,2,1.3,2022,2,2022,1,03,31
2022-02-28,null,49014229,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2022,2,2022,1,02,28
2022-02-28,49014229,49014235,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2022,2,2022,1,02,28
2022-02-28,49014235,49014238,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2022,2,2022,1,02,28
2022-02-28,49014238,49014242,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2022,2,2022,1,02,28
2022-02-28,49014229,49014244,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2022,2,2022,1,02,28
2022-02-28,49014244,49014247,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2022,2,2022,1,02,28
2022-02-28,49014247,49014249,Architect of the Capitol,-8284630.00,-6986417.00,-6529915.00,44950609.00,46248822.00,37964192.00,6b,7,7,7020,D,SG,4,1.2.1.1,2022,2,2022,1,02,28
2022-02-28,49014244,49014251,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2022,2,2022,1,02,28
2022-02-28,49014251,49014254,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2022,2,2022,1,02,28
2022-02-28,49014251,49014256,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2022,2,2022,1,02,28
2022-02-28,49014251,49014258,Tennessee Valley Authority,-195000000.00,79228508.00,-241852034.00,19438314131.00,19712542639.00,19517542639.00,6b,11,11,7050,D,SG,4,1.2.2.3,2022,2,2022,1,02,28
2022-02-28,49014229,49014260,Total Agency Securities,-203284630.00,72242091.00,-248381949.00,19501806005.26,19777332726.26,19574048096.26,6b,12,12,7055,T,SL,2,1.3,2022,2,2022,1,02,28
2022-01-31,null,48846424,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2022,2,2022,1,01,31
2022-01-31,48846424,48846454,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2022,2,2022,1,01,31
2022-01-31,48846454,48846456,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2022,2,2022,1,01,31
2022-01-31,48846456,48846458,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2022,2,2022,1,01,31
2022-01-31,48846424,48846460,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2022,2,2022,1,01,31
2022-01-31,48846460,48846463,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2022,2,2022,1,01,31
2022-01-31,48846463,48846465,Architect of the Capitol,328027.00,1298213.00,1662110.00,44950609.00,45920795.00,46248822.00,6b,7,7,7020,D,SG,4,1.2.1.1,2022,2,2022,1,01,31
2022-01-31,48846460,48846467,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2022,2,2022,1,01,31
2022-01-31,48846467,48846469,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2022,2,2022,1,01,31
2022-01-31,48846467,48846471,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2022,2,2022,1,01,31
2022-01-31,48846467,48846473,Tennessee Valley Authority,-11000000.00,274228508.00,-25852034.00,19438314131.00,19723542639.00,19712542639.00,6b,11,11,7050,D,SG,4,1.2.2.3,2022,2,2022,1,01,31
2022-01-31,48846424,48846475,Total Agency Securities,-10671973.00,275526721.00,-24189924.00,19501806005.26,19788004699.26,19777332726.26,6b,12,12,7055,T,SL,2,1.3,2022,2,2022,1,01,31
2021-12-31,null,48688998,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2022,1,2021,4,12,31
2021-12-31,48689038,48689044,Tennessee Valley Authority,-460771492.00,285228508.00,55000000.00,19438314131.00,20184314131.00,19723542639.00,6b,11,11,7050,D,SG,4,1.2.2.3,2022,1,2021,4,12,31
2021-12-31,48688998,48689022,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2022,1,2021,4,12,31
2021-12-31,48689022,48689027,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2022,1,2021,4,12,31
2021-12-31,48689027,48689029,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2022,1,2021,4,12,31
2021-12-31,48688998,48689031,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2022,1,2021,4,12,31
2021-12-31,48689031,48689034,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2022,1,2021,4,12,31
2021-12-31,48689034,48689036,Architect of the Capitol,325700.00,970186.00,1242136.00,44950609.00,45595095.00,45920795.00,6b,7,7,7020,D,SG,4,1.2.1.1,2022,1,2021,4,12,31
2021-12-31,48689031,48689038,Independent Agencies:,null,null,null,null,null,null,6b,8,8,7028,S,C,3,1.2.2,2022,1,2021,4,12,31
2021-12-31,48689038,48689040,Federal Communications Commission ,null,null,null,-0.01,-0.01,-0.01,6b,9,9,7037,D,SG,4,1.2.2.1,2022,1,2021,4,12,31
2021-12-31,48689038,48689042,National Archives and Records Administration,null,null,null,0.50,0.50,0.50,6b,10,10,7040,D,SG,4,1.2.2.2,2022,1,2021,4,12,31
2021-12-31,48688998,48689046,Total Agency Securities,-460445792.00,286198694.00,56242136.00,19501806005.26,20248450491.26,19788004699.26,6b,12,12,7055,T,SL,2,1.3,2022,1,2021,4,12,31
2021-11-30,null,48553813,"Agency Securities, Issued Under Special Financing Authorities:",null,null,null,null,null,null,6b,1,1,6997,S,SL,1,1,2022,1,2021,4,11,30
2021-11-30,48553813,48553817,"Obligations Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,2,2,7005,S,SL,2,1.1,2022,1,2021,4,11,30
2021-11-30,48553817,48553819,Department of Housing and Urban Development:,null,null,null,null,null,null,6b,3,3,7009,S,C,3,1.1.1,2022,1,2021,4,11,30
2021-11-30,48553819,48553821,Federal Housing Administration,null,null,null,18541264.77,18541264.77,18541264.77,6b,4,4,7010,D,SG,4,1.1.1.1,2022,1,2021,4,11,30
2021-11-30,48553813,48553823,"Obligations Not Guaranteed by the United States, Issued By:",null,null,null,null,null,null,6b,5,5,7018,S,SL,2,1.2,2022,1,2021,4,11,30
2021-11-30,48553823,48553826,Legislative Branch:,null,null,null,null,null,null,6b,6,6,7019,S,C,3,1.2.1,2022,1,2021,4,11,30
2021-11-30,48553826,48553828,Architect of the Capitol,323390.00,644486.00,825140.00,44950609.00,45271705.00,45595095.00,6b,7,7,7020,D,SG,4,1.2.1.1,2022,1,2021,4,11,30
