Record Date,Parent ID,Classification ID,Classification Description,Current Month Net Transaction Amount,Fiscal Year to Date Net Transaction Amount,Prior Fiscal Year to Date Net Transaction Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2023-01-31,51092494,51092649,Independent Agencies:,null,null,null,null,null,null,6e,172,172,7500,S,C,2,2.17,2023,2,2023,1,01,31
2023-01-31,51092649,51092651,Export-Import Bank of the United States,-7815.36,-557127171.70,-682139454.30,7368686145.76,6811566789.42,6811558974.06,6e,173,173,7540,D,A,3,2.17.1,2023,2,2023,1,01,31
2023-01-31,51092649,51092652,Federal Communications Commission:,null,null,null,null,null,null,6e,174,174,7560,S,A,3,2.17.2,2023,2,2023,1,01,31
2023-01-31,51092652,51092653,Spectrum Auction Loan Fund,-387.82,-1554.53,-1482.08,-35613.88,-36780.59,-37168.41,6e,175,175,7580,D,P,4,2.17.2.1,2023,2,2023,1,01,31
2023-01-31,51092494,51092657,"Net Activity, Direct Loan Financing",17292728051.78,-370779963.60,62136982949.34,1317704961151.97,1300041453136.59,1317334181188.37,6e,176,176,7640,T,FI,2,2.18,2023,2,2023,1,01,31
2022-12-31,null,50915171,Guaranteed Loan Financing Activity:,null,null,null,null,null,null,6e,1,1,5000,S,FI,1,1,2023,1,2022,4,12,31
2022-12-31,50915171,50915172,Department of Agriculture:,null,null,null,null,null,null,6e,2,2,5200,S,C,2,1.1,2023,1,2022,4,12,31
2022-12-31,50915172,50915173,Office of the Secretary:,null,null,null,null,null,null,6e,3,3,14650,S,B,3,1.1.1,2023,1,2022,4,12,31
2022-12-31,50915173,50915174,Food Supply Chain and Agriculture Pandemic Response,-3407348.00,-6904568.00,null,-2752757.81,-6249977.81,-9657325.81,6e,4,4,14651,D,P,4,1.1.1.1,2023,1,2022,4,12,31
2022-12-31,50915172,50915175,Farm Service Agency:,null,null,null,null,null,null,6e,5,5,5220,S,B,3,1.1.2,2023,1,2022,4,12,31
2022-12-31,50915175,50915176,Commodity Credit Corporation Export Fund,-8961961.32,-29049950.09,-2062726.98,130292137.76,110204148.99,101242187.67,6e,6,6,5240,D,P,4,1.1.2.1,2023,1,2022,4,12,31
2022-12-31,50915175,50915177,Agricultural Credit Insurance Fund,-1102615.30,-3276429.11,-1090737.55,-178001145.54,-180174959.35,-181277574.65,6e,7,7,5260,D,P,4,1.1.2.2,2023,1,2022,4,12,31
2022-12-31,50915172,50915182,Natural Resources Conservation Service:,null,null,null,null,null,null,6e,8,8,5280,S,B,3,1.1.3,2023,1,2022,4,12,31
2022-12-31,50915182,50915183,Agricultural Resource Conservation Demonstration Program,null,null,null,-329.31,-329.31,-329.31,6e,9,9,5300,D,P,4,1.1.3.1,2023,1,2022,4,12,31
2022-12-31,50915172,50915184,Rural Housing Service:,null,null,null,null,null,null,6e,10,10,5320,S,B,3,1.1.4,2023,1,2022,4,12,31
2022-12-31,50915184,50915185,Rural Community Facility Loans,null,-255162.92,-1627321.55,-14604817.75,-14859980.67,-14859980.67,6e,11,11,5340,D,P,4,1.1.4.1,2023,1,2022,4,12,31
2022-12-31,50915184,50915187,Rural Housing Insurance Fund,8037672.06,-12490781.33,-62667591.26,2085524396.70,2064995943.31,2073033615.37,6e,12,12,5360,D,P,4,1.1.4.2,2023,1,2022,4,12,31
2022-12-31,50915172,50915190,Rural Business - Cooperative Service:,null,null,null,null,null,null,6e,13,13,5380,S,B,3,1.1.5,2023,1,2022,4,12,31
2022-12-31,50915190,50915191,Rural Business and Industry Loans,-5192468.66,-4904969.27,-10004536.31,-166401845.76,-166114346.37,-171306815.03,6e,14,14,5400,D,P,4,1.1.5.1,2023,1,2022,4,12,31
2022-12-31,50915190,50915195,Renewable Energy Guaranteed Loan Account,-421084.68,-4931029.34,-2196050.71,-21301805.47,-25811750.13,-26232834.81,6e,15,15,5410,D,P,4,1.1.5.2,2023,1,2022,4,12,31
2022-12-31,50915190,50915197,Biorefinery Assistance Loan Account,null,null,null,-70461497.11,-70461497.11,-70461497.11,6e,16,16,5412,D,P,4,1.1.5.3,2023,1,2022,4,12,31
2022-12-31,50915172,50915198,Rural Utilities Service:,null,null,null,null,null,null,6e,17,17,5415,S,B,3,1.1.6,2023,1,2022,4,12,31
2022-12-31,50915198,50915199,Rural Water and Waste Disposal Fund,-10596.90,-14246.14,-25273.94,-24683728.37,-24687377.61,-24697974.51,6e,18,18,5416,D,P,4,1.1.6.1,2023,1,2022,4,12,31
2022-12-31,50915171,50915209,Department of Commerce:,null,null,null,null,null,null,6e,19,19,5420,S,C,2,1.2,2023,1,2022,4,12,31
2022-12-31,50915209,50915213,General Administration:,null,null,null,null,null,null,6e,20,20,5450,S,P,3,1.2.1,2023,1,2022,4,12,31
2022-12-31,50915213,50915214,"Emergency Oil, Gas, and Steel Account",null,null,null,4797731.68,4797731.68,4797731.68,6e,21,21,5455,D,P,4,1.2.1.1,2023,1,2022,4,12,31
2022-12-31,50915171,50915215,Department of Defense--Military Programs,null,null,35803.12,-38487382.46,-38487382.46,-38487382.46,6e,22,22,5490,D,C,2,1.3,2023,1,2022,4,12,31
2022-12-31,50915171,50915216,Department of Education:,null,null,null,null,null,null,6e,23,23,5500,S,C,2,1.4,2023,1,2022,4,12,31
2022-12-31,50915216,50915220,Office of Student Financial Assistance:,null,null,null,null,null,null,6e,24,24,5520,S,P,3,1.4.1,2023,1,2022,4,12,31
2022-12-31,50915220,50915221,Federal Family Education Loans,-153020208.37,-612834555.57,-1295417329.31,-7715881089.18,-8175695436.38,-8328715644.75,6e,25,25,5540,D,P,4,1.4.1.1,2023,1,2022,4,12,31
2022-12-31,50915171,50915225,Department of Energy:,null,null,null,null,null,null,6e,26,26,5560,S,C,2,1.5,2023,1,2022,4,12,31
2022-12-31,50915225,50915227,Title 17 Innovative Technology Loans,null,null,null,-101363204.08,-101363204.08,-101363204.08,6e,27,27,5570,D,P,3,1.5.1,2023,1,2022,4,12,31
2022-12-31,50915171,50915229,Department of Health and Human Services:,null,null,null,null,null,null,6e,28,28,5580,S,C,2,1.6,2023,1,2022,4,12,31
2022-12-31,50915229,50915230,Health Resources and Services Administration:,null,null,null,null,null,null,6e,29,29,5620,S,B,3,1.6.1,2023,1,2022,4,12,31
2022-12-31,50915230,50915231,Health Center Loans,null,null,-180283.00,-1586744.61,-1586744.61,-1586744.61,6e,30,30,5635,D,P,4,1.6.1.1,2023,1,2022,4,12,31
2022-12-31,50915230,50915232,Health Education Assitance Loans,null,null,null,-70038828.39,-70038828.39,-70038828.39,6e,31,31,5640,D,P,4,1.6.1.2,2023,1,2022,4,12,31
2022-12-31,50915171,50915238,Department of Housing and Urban Development:,null,null,null,null,null,null,6e,32,32,5660,S,C,2,1.7,2023,1,2022,4,12,31
2022-12-31,50915238,50915239,Public and Indian Housing Programs:,null,null,null,null,null,null,6e,33,33,5680,S,B,3,1.7.1,2023,1,2022,4,12,31
2022-12-31,50915239,50915240,Indian Housing Loans,-598050.97,-4997834.49,-4481691.14,-92423847.01,-96823630.53,-97421681.50,6e,34,34,5700,D,P,4,1.7.1.1,2023,1,2022,4,12,31
2022-12-31,50915239,50915241,Native Hawaiian Housing Loans,-993.95,-307084.84,-54008.14,384608.23,78517.34,77523.39,6e,35,35,5710,D,P,4,1.7.1.2,2023,1,2022,4,12,31
2022-12-31,50915238,50915242,Community Planning and Development:,null,null,null,null,null,null,6e,36,36,5720,S,B,3,1.7.2,2023,1,2022,4,12,31
2022-12-31,50915242,50915243,Community Development Loans,-249451.50,-395327.35,-106824.90,-4377859.98,-4523735.83,-4773187.33,6e,37,37,5740,D,P,4,1.7.2.1,2023,1,2022,4,12,31
2022-12-31,50915238,50915244,Housing Programs:,null,null,null,null,null,null,6e,38,38,5760,S,B,3,1.7.3,2023,1,2022,4,12,31
2022-12-31,50915244,50915246,FHA-Mutual Mortgage Insurance Loans,-120972335.54,-199547146.43,271790216.74,72409911193.44,72331336382.55,72210364047.01,6e,39,39,5780,D,P,4,1.7.3.1,2023,1,2022,4,12,31
2022-12-31,50915244,50915247,FHA-General and Special Risk Fund,53659584.48,92315919.66,-19855508.59,7164810410.49,7203466745.67,7257126330.15,6e,40,40,5800,D,P,4,1.7.3.2,2023,1,2022,4,12,31
2022-12-31,50915244,50915248,Home Ownership Preservation Entity Fund,1884.48,-113079.15,-4741.33,1550920.87,1435957.24,1437841.72,6e,41,41,5810,D,P,4,1.7.3.3,2023,1,2022,4,12,31
2022-12-31,50915238,50915250,Government National Mortgage Association:,null,null,null,null,null,null,6e,42,42,5820,S,B,3,1.7.4,2023,1,2022,4,12,31
2022-12-31,50915250,50915251,Guarantees of Mortgage-Backed Securities,498203956.66,197728366.95,-464894673.56,7785017900.52,7484542310.81,7982746267.47,6e,43,43,5840,D,P,4,1.7.4.1,2023,1,2022,4,12,31
2022-12-31,50915171,50915252,Department of the Interior:,null,null,null,null,null,null,6e,44,44,5860,S,C,2,1.8,2023,1,2022,4,12,31
2022-12-31,50915252,50915254,Bureau of Indian Affairs and Bureau of Indian Education,-10703.31,-47772.19,-77555.92,-68219061.49,-68256130.37,-68266833.68,6e,45,45,5880,D,B,3,1.8.1,2023,1,2022,4,12,31
2022-12-31,50915171,50915259,Department of Transportation:,null,null,null,null,null,null,6e,46,46,5900,S,C,2,1.9,2023,1,2022,4,12,31
2022-12-31,50915259,50915263,Federal Highway Administration:,null,null,null,null,null,null,6e,47,47,5915,S,B,3,1.9.1,2023,1,2022,4,12,31
2022-12-31,50915263,50915264,Transportation Infrastructure Finance and Innovation Fund,null,null,null,-5000.00,-5000.00,-5000.00,6e,48,48,5916,D,P,4,1.9.1.1,2023,1,2022,4,12,31
2022-12-31,50915259,50915273,Maritime Administration:,null,null,null,null,null,null,6e,49,49,5918,S,B,3,1.9.2,2023,1,2022,4,12,31
2022-12-31,50915273,50915274,Maritime Guaranteed Loan (Title XI) Fund,-328.75,-216544.96,-170747.06,-92921208.17,-93137424.38,-93137753.13,6e,50,50,5920,D,P,4,1.9.2.1,2023,1,2022,4,12,31
2022-12-31,50915171,50915276,Department of the Treasury:,null,null,null,null,null,null,6e,51,51,5930,S,C,2,1.10,2023,1,2022,4,12,31
2022-12-31,50915276,50915277,Departmental Offices:,null,null,null,null,null,null,6e,52,52,5932,S,B,3,1.10.1,2023,1,2022,4,12,31
2022-12-31,50915277,50915278,Air Transportation Stabilization Fund,null,null,null,20268.00,20268.00,20268.00,6e,53,53,5935,D,P,4,1.10.1.1,2023,1,2022,4,12,31
2022-12-31,50915277,50915283,Troubled Assets Insurance Financing Fund,null,null,null,-2.59,-2.59,-2.59,6e,54,54,5937,D,P,4,1.10.1.2,2023,1,2022,4,12,31
2022-12-31,50915277,50915284,Troubled Asset Relief Program,null,null,null,-259224.83,-259224.83,-259224.83,6e,55,55,5938,D,P,4,1.10.1.3,2023,1,2022,4,12,31
2022-12-31,50915171,50915289,Department of Veterans Affairs:,null,null,null,null,null,null,6e,56,56,5940,S,C,2,1.11,2023,1,2022,4,12,31
2022-12-31,50915289,50915290,Veterans Benefits Administration:,null,null,null,null,null,null,6e,57,57,5960,S,P,3,1.11.1,2023,1,2022,4,12,31
2022-12-31,50915290,50915291,Veterans Housing Benefit Program Fund,81790734.79,185171786.45,-622144636.88,-11492147266.52,-11388766214.86,-11306975480.07,6e,58,58,5980,D,P,4,1.11.1.1,2023,1,2022,4,12,31
2022-12-31,50915171,50915303,International Assistance Programs:,null,null,null,null,null,null,6e,59,59,6008,S,C,2,1.12,2023,1,2022,4,12,31
2022-12-31,50915303,50915307,Agency for International Development:,null,null,null,null,null,null,6e,60,60,6010,S,B,3,1.12.1,2023,1,2022,4,12,31
2022-12-31,50915307,50915308,Ukraine Export Credit Insurance Fund,null,null,null,-266573524.36,-266573524.36,-266573524.36,6e,61,61,6011,D,P,4,1.12.1.1,2023,1,2022,4,12,31
2022-12-31,50915307,50915310,Loan Guarantees to Israel,null,null,null,-966046234.92,-966046234.92,-966046234.92,6e,62,62,6012,D,P,4,1.12.1.2,2023,1,2022,4,12,31
2022-12-31,50915307,50915311,Urban and Environmental Credit Guaranteed Loans,null,null,null,-37693027.53,-37693027.53,-37693027.53,6e,63,63,6013,D,P,4,1.12.1.3,2023,1,2022,4,12,31
2022-12-31,50915307,50915312,Microenterprise and Small Enterprise Development,null,null,null,-1025.45,-1025.45,-1025.45,6e,64,64,6014,D,P,4,1.12.1.4,2023,1,2022,4,12,31
2022-12-31,50915307,50915313,Development Credit Authority Loan Fund,null,null,null,-99490599.79,-99490599.79,-99490599.79,6e,65,65,6015,D,P,4,1.12.1.5,2023,1,2022,4,12,31
2022-12-31,50915307,50915315,Tunisia Loan Fund,null,-3716.22,null,-1089183874.25,-1089187590.47,-1089187590.47,6e,66,66,6017,D,P,4,1.12.1.6,2023,1,2022,4,12,31
2022-12-31,50915303,50915316,Overseas Private Investment Corporation,null,null,null,278384531.43,278384531.43,278384531.43,6e,67,67,6030,D,B,3,1.12.2,2023,1,2022,4,12,31
2022-12-31,50915303,50915318,United States International Development Finance Corporation,-72846312.99,-58585098.82,158713647.85,240521866.35,254783080.52,181936767.53,6e,68,68,14458,D,B,3,1.12.3,2023,1,2022,4,12,31
2022-12-31,50915318,50915320,Microenterprise and Small Enterprise Development,null,null,null,1025.45,1025.45,1025.45,6e,69,69,14461,D,P,4,1.12.3.1,2023,1,2022,4,12,31
2022-12-31,50915318,50915321,Urban and Environmental Credit,1722992.91,2454938.80,2576162.58,15067661.21,15799607.10,17522600.01,6e,70,70,14462,D,P,4,1.12.3.2,2023,1,2022,4,12,31
2022-12-31,50915171,50915322,Small Business Administration:,null,null,null,null,null,null,6e,71,71,6035,S,C,2,1.13,2023,1,2022,4,12,31
2022-12-31,50915322,50915323,Business Loan Fund,-181578913.22,-565396064.30,101293213245.62,-53773492895.87,-54157310046.95,-54338888960.17,6e,72,72,6040,D,P,3,1.13.1,2023,1,2022,4,12,31
2022-12-31,50915171,50915326,Independent Agencies:,null,null,null,null,null,null,6e,73,73,6060,S,C,2,1.14,2023,1,2022,4,12,31
2022-12-31,50915326,50915328,Export-Import Bank of the United States,-471601188.22,-696006294.26,-787294311.50,-2480678043.64,-2705083149.68,-3176684337.90,6e,74,74,6080,D,A,3,1.14.1,2023,1,2022,4,12,31
2022-12-31,50915171,50915334,"Net Activity, Guaranteed Loan Financing",-376557736.30,-1722606642.92,98451972526.28,11247206779.89,9901157873.27,9524600136.97,6e,75,75,6100,T,FI,2,1.15,2023,1,2022,4,12,31
2022-12-31,null,50915335,Direct Loan Financing Activity:,null,null,null,null,null,null,6e,76,76,6120,S,FI,1,2,2023,1,2022,4,12,31
2022-12-31,50915335,50915336,Department of Agriculture:,null,null,null,null,null,null,6e,77,77,6300,S,C,2,2.1,2023,1,2022,4,12,31
2022-12-31,50915336,50915339,Farm Service Agency:,null,null,null,null,null,null,6e,78,78,6320,S,B,3,2.1.1,2023,1,2022,4,12,31
2022-12-31,50915339,50915341,Agricultural Credit Insurance Fund,45928463.88,-530725729.93,50082324.93,15196540749.24,14619886555.43,14665815019.31,6e,79,79,6340,D,P,4,2.1.1.1,2023,1,2022,4,12,31
2022-12-31,50915339,50915342,Farm Storage Facility Loans,27839339.50,60321835.06,59055189.32,1193015013.36,1225497508.92,1253336848.42,6e,80,80,6345,D,P,4,2.1.1.2,2023,1,2022,4,12,31
2022-12-31,50915339,50915343,Apple Loans Fund,null,null,null,-14105.38,-14105.38,-14105.38,6e,81,81,6350,D,P,4,2.1.1.3,2023,1,2022,4,12,31
2022-12-31,50915339,50915344,Emergency Boll Weevil Loan Fund,null,null,null,0.58,0.58,0.58,6e,82,82,6355,D,P,4,2.1.1.4,2023,1,2022,4,12,31
2022-12-31,50915336,50915348,Rural Housing Service:,null,null,null,null,null,null,6e,83,83,6500,S,B,3,2.1.2,2023,1,2022,4,12,31
2022-12-31,50915348,50915350,Rural Community Facility Loans Fund,42359237.86,101157375.71,220593276.84,11273996160.80,11332794298.65,11375153536.51,6e,84,84,6520,D,P,4,2.1.2.1,2023,1,2022,4,12,31
2022-12-31,50915348,50915351,Rural Housing Insurance Fund,-1061281.72,-34835835.41,-330049481.29,15137529806.77,15103755253.08,15102693971.36,6e,85,85,6540,D,P,4,2.1.2.2,2023,1,2022,4,12,31
2022-12-31,50915348,50915353,Multifamily Housing Revitalization Loan Account,null,null,819209.31,524110921.99,524110921.99,524110921.99,6e,86,86,6570,D,P,4,2.1.2.3,2023,1,2022,4,12,31
2022-12-31,50915336,50915354,Rural Business - Cooperative Service:,null,null,null,null,null,null,6e,87,87,6580,S,B,3,2.1.3,2023,1,2022,4,12,31
2022-12-31,50915354,50915356,Rural Business and Industry Loan Fund,-18540.48,-115284.89,-568.39,115350.91,18606.50,66.02,6e,88,88,6590,D,P,4,2.1.3.1,2023,1,2022,4,12,31
2022-12-31,50915354,50915357,Rural Development Loan Fund,-2770089.94,-8870060.85,-7576780.43,245181444.19,239081473.28,236311383.34,6e,89,89,6600,D,P,4,2.1.3.2,2023,1,2022,4,12,31
2022-12-31,50915354,50915358,Rural Economic Development Loan Fund,2095388.28,-350245.99,-6857044.83,164868149.64,162422515.37,164517903.65,6e,90,90,6620,D,P,4,2.1.3.3,2023,1,2022,4,12,31
2022-12-31,50915354,50915360,Rural Microenterprise Investment Loans,-250815.31,-874366.31,-1132893.32,36804461.72,36180910.72,35930095.41,6e,91,91,6625,D,P,4,2.1.3.4,2023,1,2022,4,12,31
2022-12-31,50915336,50915362,Rural Utilities Service:,null,null,null,null,null,null,6e,92,92,6630,S,B,3,2.1.4,2023,1,2022,4,12,31
2022-12-31,50915362,50915364,Rural Water and Waste Disposal Loans,45394895.74,14137982.71,-61630434.93,12810208736.43,12778951823.40,12824346719.14,6e,93,93,6632,D,P,4,2.1.4.1,2023,1,2022,4,12,31
2022-12-31,50915362,50915365,Rural Electrification and Telecommunications Fund,-3212474.72,1231036858.38,824072518.57,54362591319.57,55596840652.67,55593628177.95,6e,94,94,6633,D,P,4,2.1.4.2,2023,1,2022,4,12,31
2022-12-31,50915362,50915366,Rural Telephone Bank,-193648.28,-596276.13,-1400475.47,56367427.11,55964799.26,55771150.98,6e,95,95,6634,D,P,4,2.1.4.3,2023,1,2022,4,12,31
2022-12-31,50915362,50915367,Distance Learning and Telemedicine Program,-4800168.00,-4775454.03,6882774.04,480320017.13,480344731.10,475544563.10,6e,96,96,6635,D,P,4,2.1.4.4,2023,1,2022,4,12,31
2022-12-31,50915362,50915368,Rural Development Insurance Fund,null,null,null,1064621514.68,1064621514.68,1064621514.68,6e,97,97,6636,D,P,4,2.1.4.5,2023,1,2022,4,12,31
2022-12-31,50915336,50915369,Foreign Agricultural Service:,null,null,null,null,null,null,6e,98,98,6640,S,B,3,2.1.5,2023,1,2022,4,12,31
2022-12-31,50915369,50915370,P.L. 480 Direct Loan Fund,-11430525.43,-25766647.91,-31277381.35,239258351.04,224922228.56,213491703.13,6e,99,99,6660,D,P,4,2.1.5.1,2023,1,2022,4,12,31
2022-12-31,50915369,50915371,International Debt Reduction,-2375260.24,-5404142.96,-2064306.59,-97442458.07,-100471340.79,-102846601.03,6e,100,100,6680,D,P,4,2.1.5.2,2023,1,2022,4,12,31
2022-12-31,50915335,50915373,Department of Commerce:,null,null,null,null,null,null,6e,101,101,6705,S,C,2,2.2,2023,1,2022,4,12,31
2022-12-31,50915373,50915374,National Oceanic and Atmospheric Administration:,null,null,null,null,null,null,6e,102,102,6708,S,B,3,2.2.1,2023,1,2022,4,12,31
2022-12-31,50915374,50915375,Fisheries Finance,-547182.56,-1711199.85,1609395.07,360507527.80,359343510.51,358796327.95,6e,103,103,6710,D,P,4,2.2.1.1,2023,1,2022,4,12,31
2022-12-31,50915335,50915379,Department of Defense--Military Programs,-8036801.05,-23913339.16,-29048827.79,1592471497.98,1576594959.87,1568558158.82,6e,104,104,6715,D,C,2,2.3,2023,1,2022,4,12,31
2022-12-31,50915335,50915380,Department of Education:,null,null,null,null,null,null,6e,105,105,6720,S,C,2,2.4,2023,1,2022,4,12,31
2022-12-31,50915380,50915381,Office of Postsecondary Education:,null,null,null,null,null,null,6e,106,106,6730,S,B,3,2.4.1,2023,1,2022,4,12,31
2022-12-31,50915381,50915382,College Housing and Academic Facilities Loans,-55607.53,-116176.96,-60569.43,4663989.49,4603420.06,4547812.53,6e,107,107,6735,D,P,4,2.4.1.1,2023,1,2022,4,12,31
2022-12-31,50915381,50915383,Historically Black College and University Capital Financing Fund,14821567.36,30729649.74,33282409.18,238170487.93,254078570.31,268900137.67,6e,108,108,6737,D,P,4,2.4.1.2,2023,1,2022,4,12,31
2022-12-31,50915380,50915384,Office of Student Financial Assistance:,null,null,null,null,null,null,6e,109,109,6740,S,P,3,2.4.2,2023,1,2022,4,12,31
2022-12-31,50915384,50915386,Federal Direct Student Loans,-5062921462.25,-10904865404.43,3261322823.82,758618943501.59,752776999559.41,747714078097.16,6e,110,110,6760,D,P,4,2.4.2.1,2023,1,2022,4,12,31
2022-12-31,50915384,50915387,Teach Grant Loans,-981503.09,-8068676.69,-4673683.02,491274112.54,484186938.94,483205435.85,6e,111,111,6765,D,P,4,2.4.2.2,2023,1,2022,4,12,31
2022-12-31,50915384,50915388,Temporary Student Loan Purchase Authority,-187152187.61,-1185162937.11,-547537498.03,26959427398.62,25961416649.12,25774264461.51,6e,112,112,6767,D,P,4,2.4.2.3,2023,1,2022,4,12,31
2022-12-31,50915335,50915389,Department of Energy:,null,null,null,null,null,null,6e,113,113,6768,S,C,2,2.5,2023,1,2022,4,12,31
2022-12-31,50915389,50915390,Advanced Technology Vehicles Manufacturing Loans,570264000.00,567764000.00,-153865804.65,-94269098.31,-96769098.31,473494901.69,6e,114,114,6769,D,P,3,2.5.1,2023,1,2022,4,12,31
2022-12-31,50915389,50915391,Title 17 Innovative Technology Loans,320727149.49,271406205.95,171996289.67,15281176963.63,15231856020.09,15552583169.58,6e,115,115,6771,D,P,3,2.5.2,2023,1,2022,4,12,31
2022-12-31,50915335,50915393,Department of Health and Human Services:,null,null,null,null,null,null,6e,116,116,6773,S,C,2,2.6,2023,1,2022,4,12,31
2022-12-31,50915393,50915398,Consumer Operated and Oriented Plan,-1110813.77,-3237229.63,-3237229.64,55757201.26,53630785.40,52519971.63,6e,117,117,6777,D,P,3,2.6.1,2023,1,2022,4,12,31
2022-12-31,50915393,50915399,Consumer Operated and Oriented Plan Program Contingency Fund,null,-1268887.78,-1268887.79,44062100.10,42793212.32,42793212.32,6e,118,118,6779,D,P,3,2.6.2,2023,1,2022,4,12,31
2022-12-31,50915335,50915400,Department of Homeland Security:,null,null,null,null,null,null,6e,119,119,6790,S,C,2,2.7,2023,1,2022,4,12,31
2022-12-31,50915400,50915401,Disaster Assistance Loan Fund,-556896.34,-1144324.34,-7416691.29,-74214564.30,-74801992.30,-75358888.64,6e,120,120,6793,D,P,3,2.7.1,2023,1,2022,4,12,31
2022-12-31,50915335,50915402,Department of Housing and Urban Development:,null,null,null,null,null,null,6e,121,121,6800,S,C,2,2.8,2023,1,2022,4,12,31
2022-12-31,50915402,50915408,Housing Programs:,null,null,null,null,null,null,6e,122,122,6820,S,B,3,2.8.1,2023,1,2022,4,12,31
2022-12-31,50915408,50915409,Emergency Homeowners' Relief Fund,-99915.77,-252600.94,-119041.79,438183.52,285498.35,185582.58,6e,123,123,6830,D,P,4,2.8.1.1,2023,1,2022,4,12,31
2022-12-31,50915408,50915410,FHA-Mutual Mortgage Insurance Loans,null,null,null,9467.83,9467.83,9467.83,6e,124,124,6840,D,P,4,2.8.1.2,2023,1,2022,4,12,31
2022-12-31,50915408,50915411,FHA-General and Special Risk Fund,-2451768.78,53418922.45,-3608514.25,2789005805.19,2844876496.42,2842424727.64,6e,125,125,6860,D,P,4,2.8.1.3,2023,1,2022,4,12,31
2022-12-31,50915408,50915413,Green Retrofit Program for Multifamily Housing Fund,null,-407611.00,-5217301.59,6522308.58,6114697.58,6114697.58,6e,126,126,6870,D,P,4,2.8.1.4,2023,1,2022,4,12,31
2022-12-31,50915335,50915416,Department of the Interior:,null,null,null,null,null,null,6e,127,127,6880,S,C,2,2.9,2023,1,2022,4,12,31
2022-12-31,50915416,50915417,Bureau of Reclamation,null,null,null,26612987.13,26612987.13,26612987.13,6e,128,128,6920,D,B,3,2.9.1,2023,1,2022,4,12,31
2022-12-31,50915416,50915418,Bureau of Indian Affairs and Bureau of Indian Education,-38546.69,-73829.79,-54538.65,198879.46,163596.36,125049.67,6e,129,129,6940,D,B,3,2.9.2,2023,1,2022,4,12,31
2022-12-31,50915416,50915419,Assistance to American Samoa Loan Fund,null,null,null,6672526.13,6672526.13,6672526.13,6e,130,130,6945,D,P,3,2.9.3,2023,1,2022,4,12,31
2022-12-31,50915335,50915420,Department of State:,null,null,null,null,null,null,6e,131,131,6960,S,C,2,2.10,2023,1,2022,4,12,31
2022-12-31,50915420,50915421,Administration of Foreign Affairs:,null,null,null,null,null,null,6e,132,132,6980,S,B,3,2.10.1,2023,1,2022,4,12,31
2022-12-31,50915421,50915422,Repatriation Loans,62807.61,-153203.77,-538434.86,-2812980.95,-3028992.33,-2966184.72,6e,133,133,7000,D,P,4,2.10.1.1,2023,1,2022,4,12,31
2022-12-31,50915335,50915423,Department of Transportation:,null,null,null,null,null,null,6e,134,134,7020,S,C,2,2.11,2023,1,2022,4,12,31
2022-12-31,50915423,50915427,Federal Highway Administration:,null,null,null,null,null,null,6e,135,135,7080,S,B,3,2.11.1,2023,1,2022,4,12,31
2022-12-31,50915427,50915428,Transportation Infrastructure Finance and Innovation Fund,-97653234.87,-172128351.15,-1114555919.05,11013718764.88,10939243648.60,10841590413.73,6e,136,136,7095,D,P,4,2.11.1.1,2023,1,2022,4,12,31
2022-12-31,50915427,50915429,Tiger Tifia Loan Fund,null,-16000.00,-14500.00,61193386.94,61177386.94,61177386.94,6e,137,137,7097,D,P,4,2.11.1.2,2023,1,2022,4,12,31
2022-12-31,50915423,50915433,Federal Railroad Administration:,null,null,null,null,null,null,6e,138,138,7120,S,B,3,2.11.2,2023,1,2022,4,12,31
2022-12-31,50915433,50915435,Railroad Rehabilitation and Improvement Loan Fund,-10412087.62,-11444541.53,-7129572.07,623747473.82,622715019.91,612302932.29,6e,139,139,7140,D,P,4,2.11.2.1,2023,1,2022,4,12,31
2022-12-31,50915423,50915437,Maritime Administration:,null,null,null,null,null,null,6e,140,140,13092,S,B,3,2.11.3,2023,1,2022,4,12,31
2022-12-31,50915437,50915439,Maritime Guaranteed Loan (Title XI) FFB Financing Account,-5000.00,-3961234.04,-3956234.04,334622017.25,330665783.21,330660783.21,6e,141,141,14411,D,P,4,2.11.3.1,2023,1,2022,4,12,31
2022-12-31,50915335,50915440,Department of the Treasury:,null,null,null,null,null,null,6e,142,142,7180,S,C,2,2.12,2023,1,2022,4,12,31
2022-12-31,50915440,50915441,Departmental Offices:,null,null,null,null,null,null,6e,143,143,7200,S,B,3,2.12.1,2023,1,2022,4,12,31
2022-12-31,50915441,50915443,Community Development Financial Institutions Fund,7413973.54,-6364172.77,-1393708.42,1251296578.61,1237518432.30,1244932405.84,6e,144,144,7220,D,P,4,2.12.1.1,2023,1,2022,4,12,31
2022-12-31,50915441,50915444,GSE Mortgage-Backed Securities Purchase Program,null,null,null,4613368199.00,4613368199.00,4613368199.00,6e,145,145,7225,D,P,4,2.12.1.2,2023,1,2022,4,12,31
