Record Date,Parent ID,Classification ID,Classification Description,Current Month Net Transaction Amount,Fiscal Year to Date Net Transaction Amount,Prior Fiscal Year to Date Net Transaction Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2023-04-30,51586052,51586073,"Agency Securities, Issued Under Special Financing Authorities (See Schedule B; for Other Agency Borrowing, See Schedule C)",-136829181.00,254167686.00,-145213592.00,19352678349.26,19743675216.26,19606846035.26,6,10,10,9102,D,GL,3,1.1.2,2023,3,2023,2,04,30
2023-04-30,51586052,51586076,Total Federal Securities,-197323234.87,466177995097.02,1930568491234.52,30837552417078.26,31303927735410.12,31303730412175.25,6,11,11,9103,T,GL,3,1.1.3,2023,3,2023,2,04,30
2023-04-30,51586052,51586078,Deduct:,null,null,null,null,null,null,6,12,12,9200,S,GL,3,1.1.4,2023,3,2023,2,04,30
2023-04-30,51586078,51586080,Federal Securities Held as Investments of Government Accounts (See Schedule D),88095341290.55,223001387313.86,381518403889.31,6608705604400.84,6743611650424.15,6831706991714.70,6,13,13,9202,D,GL,4,1.1.4.1,2023,3,2023,2,04,30
2023-04-30,51586078,51586082,Less Discount on Federal Securities Held as Investments of Government Accounts,505902987.68,40717669398.81,24251518.51,27987725468.67,68199491879.80,68705394867.48,6,14,14,9230,D,GL,4,1.1.4.2,2023,3,2023,2,04,30
2023-04-30,51586078,51586084,Net Federal Securities Held as Investments of Government Accounts,87589438302.87,182283717915.05,381494152370.80,6580717878932.17,6675412158544.35,6763001596847.22,6,15,15,9240,T,GL,4,1.1.4.3,2023,3,2023,2,04,30
2023-04-30,51586052,51586086,Total Borrowing from the Public,-87786761537.74,283894277181.97,1549074338863.72,24256834538146.09,24628515576865.77,24540728815328.03,6,16,16,9310,T,GL,3,1.1.5,2023,3,2023,2,04,30
2023-04-30,51586048,51586088,Accrued Interest Payable to the Public,30890080530.54,42480809928.54,24063304596.46,81249170733.41,92839900131.41,123729980661.95,6,17,17,9320,D,GL,2,1.2,2023,3,2023,2,04,30
2023-04-30,51586048,51586091,Allocations of Special Drawing Rights,204454162.21,7710678600.38,-7416632164.85,147009434337.18,154515658775.35,154720112937.56,6,18,18,9347,D,GL,2,1.3,2023,3,2023,2,04,30
2023-04-30,51586048,51586093,Deposit Funds,-2689040445.65,268432059806.99,-217473394174.91,27437849581.88,298558949834.52,295869909388.87,6,19,19,9350,D,GL,2,1.4,2023,3,2023,2,04,30
2023-04-30,51586048,51586095,Miscellaneous Liability Accounts (Includes Checks Outstanding Etc.),3823832344.11,3520897357.04,4502951304.52,31175719036.14,30872784049.07,34696616393.18,6,20,20,9360,D,GL,2,1.5,2023,3,2023,2,04,30
2023-04-30,51586048,51586098,Total Liability Accounts,-55557434946.53,606038722874.92,1352750568424.94,24543706711834.70,25205302869656.12,25149745434709.59,6,21,21,9361,T,GL,2,1.6,2023,3,2023,2,04,30
2023-04-30,null,51586100,Asset Accounts (Deduct),null,null,null,null,null,null,6,22,22,9362,S,GL,1,2,2023,3,2023,2,04,30
2023-04-30,51586100,51586102,Cash and Monetary Assets:,null,null,null,null,null,null,6,23,23,9363,S,GL,2,2.1,2023,3,2023,2,04,30
2023-04-30,51586102,51586104,U.S. Treasury Operating Cash:,null,null,null,null,null,null,6,24,24,9364,S,GL,3,2.1.1,2023,3,2023,2,04,30
2023-04-30,51586104,51586106,Federal Reserve Account,138688133567.70,-319612912856.53,708080453886.45,635993537982.13,177692491557.90,316380625125.60,6,25,25,9500,D,GL,4,2.1.1.1,2023,3,2023,2,04,30
2023-04-30,51586104,51586111,Balance,138688133567.70,-319612912856.53,708080453886.45,635993537982.13,177692491557.90,316380625125.60,6,26,26,9503,T,GL,4,2.1.1.2,2023,3,2023,2,04,30
2023-04-30,51586102,51586113,Special Drawing Rights:,null,null,null,null,null,null,6,27,27,9504,S,GL,3,2.1.2,2023,3,2023,2,04,30
2023-04-30,51586113,51586116,Total Holdings,213968527.42,10279840402.41,-4809435954.31,153175161276.48,163241033151.47,163455001678.89,6,28,28,9505,D,GL,4,2.1.2.1,2023,3,2023,2,04,30
2023-04-30,51586113,51586118,SDR Certificates Issued to Federal Reserve Banks,0.00,0.00,0.00,-5200000000.00,-5200000000.00,-5200000000.00,6,29,29,9506,D,GL,4,2.1.2.2,2023,3,2023,2,04,30
2023-04-30,51586113,51586119,Balance,213968527.42,10279840402.41,-4809435954.31,147975161276.48,158041033151.47,158255001678.89,6,30,30,9507,T,GL,4,2.1.2.3,2023,3,2023,2,04,30
2023-04-30,51586102,51586121,Reserve Position on the U.S. Quota in the IMF:,null,null,null,null,null,null,6,31,31,9508,S,GL,3,2.1.3,2023,3,2023,2,04,30
2023-04-30,51586121,51586123,U.S. Subscription to International Monetary Fund:,null,null,null,null,null,null,6,32,32,9509,S,GL,4,2.1.3.1,2023,3,2023,2,04,30
2023-04-30,51586123,51586125,Direct Quota Payments,0.00,0.00,0.00,111629078113.37,111629078113.37,111629078113.37,6,33,33,9510,D,GL,5,2.1.3.1.1,2023,3,2023,2,04,30
2023-04-30,51586123,51586127,Maintenance of Value Adjustments,147531140.36,5571214091.70,-5358814054.32,-5406427558.44,17255392.90,164786533.26,6,34,34,9511,D,GL,5,2.1.3.1.2,2023,3,2023,2,04,30
2023-04-30,51586121,51586129,Letter of Credit Issued to IMF,-500000000.00,1084000000.00,1920000000.00,-78191051728.34,-76607051728.34,-77107051728.34,6,35,35,9512,D,GL,4,2.1.3.2,2023,3,2023,2,04,30
2023-04-30,51586121,51586131,Dollar Deposits with the IMF,36476534.79,17890234.58,15005771.43,-318925145.30,-337511445.51,-301034910.72,6,36,36,9513,D,GL,4,2.1.3.3,2023,3,2023,2,04,30
2023-04-30,51586121,51586133,Receivable/Payable (-) for Interim Maintenance of Value Adjustments,-101135670.79,-3847201870.93,3761987310.79,3621072655.35,-124993544.79,-226129215.58,6,37,37,9515,D,GL,4,2.1.3.4,2023,3,2023,2,04,30
2023-04-30,51586121,51586136,Balance,-417127995.64,2825902455.35,338179027.90,31333746336.64,34576776787.63,34159648791.99,6,38,38,9516,T,GL,4,2.1.3.5,2023,3,2023,2,04,30
2023-04-30,51586102,51586139,Loans to International Monetary Fund,0.00,0.00,-12147070.66,921193399.26,921193399.26,921193399.26,6,39,39,9517,D,GL,3,2.1.4,2023,3,2023,2,04,30
2023-04-30,51586102,51586141,Other Cash and Monetary Assets,216098214.10,1093525003.72,439682532.46,25815699427.19,26693126216.81,26909224430.91,6,40,40,9518,D,GL,3,2.1.5,2023,3,2023,2,04,30
2023-04-30,51586102,51586143,Total Cash and Monetary Assets,138701072313.58,-305413644995.05,704036732421.84,842039338421.70,397924621113.07,536625693426.65,6,41,41,9519,T,GL,3,2.1.6,2023,3,2023,2,04,30
2023-04-30,51586100,51586145,Non-Federal Securities of the National Railroad Retirement Investment Trust,362461352.79,211869693.04,-916765967.53,23923078963.06,23772487303.31,24134948656.10,6,42,42,9542,D,GL,2,2.2,2023,3,2023,2,04,30
2023-04-30,51586100,51586147,"Net Activity, Guaranteed Loan Financing (See Schedule E)",6325669046.78,18975364643.89,162759591826.19,45427028369.49,58076723966.60,64402393013.38,6,43,43,9550,D,GL,2,2.3,2023,3,2023,2,04,30
2023-04-30,51586100,51586149,"Net Activity, Direct Loan Financing (See Schedule E)",-26586501244.38,-29737910929.39,125058808323.49,1338931250421.97,1335779840736.96,1309193339492.58,6,44,44,9555,D,GL,2,2.4,2023,3,2023,2,04,30
2023-04-30,51586100,51586151,Miscellaneous Asset Accounts,1820653933.82,-2517532909.37,1965020455.67,3167284497.60,-1170902345.59,649751588.23,6,45,45,9561,D,GL,2,2.5,2023,3,2023,2,04,30
2023-04-30,51586100,51586153,Total Asset Accounts,120623355402.59,-318481854496.88,992903387059.66,2253487980673.82,1814382770774.35,1935006126176.94,6,46,46,9562,T,GL,2,2.6,2023,3,2023,2,04,30
2023-04-30,null,51586156,Excess of Liabilities (+) or Assets (-),-176180790349.12,924520577371.80,359847181365.28,22290218731160.90,23390920098881.80,23214739308532.70,6,47,47,9563,T,GL,1,3,2023,3,2023,2,04,30
2023-04-30,null,51586159,Transactions Not Applied to Current Year's Surplus or Deficit (See Schedule A for Details),0.00,2345403.60,155870819.34,0.00,2345403.60,2345403.60,6,48,48,9624,D,GL,1,4,2023,3,2023,2,04,30
2023-04-30,null,51586162,Total Budget and Off-Budget Federal Entities (Financing of Deficit (+) or Disposition of Surplus (-)),-176180790349.12,924522922775.40,360003052184.62,22290218731160.90,23390922444285.40,23214741653936.30,6,49,49,9661,T,GL,1,5,2023,3,2023,2,04,30
2023-03-31,null,51437579,Liability Accounts:,null,null,null,null,null,null,6,1,1,9029,S,GL,1,1,2023,2,2023,1,03,31
2023-03-31,51437579,51437621,Borrowing from the Public:,null,null,null,null,null,null,6,2,2,9030,S,GL,2,1.1,2023,2,2023,1,03,31
2023-03-31,51437621,51437626,"Treasury Securities, Issued Under General Financing Authorities:",null,null,null,null,null,null,6,3,3,9032,S,GL,3,1.1.1,2023,2,2023,1,03,31
2023-03-31,51437626,51437632,Debt Held by the Public,84274236036.47,394322377599.73,1596867387289.67,24299191755780.80,24609239897344.10,24693514133380.50,6,4,4,9034,D,GL,4,1.1.1.1,2023,2,2023,1,03,31
2023-03-31,51437626,51437637,Intragovernmental Holdings,-85128119587.75,135203544121.72,375173970842.62,6629718993148.22,6850050656857.69,6764922537269.94,6,5,5,9035,D,GL,4,1.1.1.2,2023,2,2023,1,03,31
2023-03-31,51437626,51437661,Total Treasury Securities Outstanding,-853883551.28,529525921721.45,1972041358132.29,30928912000000.00,31459290554201.79,31458438000000.00,6,6,6,9036,T,GL,4,1.1.1.3,2023,2,2023,1,03,31
2023-03-31,51437661,51437665,Plus Premium on Treasury Securities,-606231023.53,2942750487.53,4515995580.58,66191231670.88,69740213181.94,69133982158.41,6,7,7,9040,D,GL,5,1.1.1.3.1,2023,2,2023,1,03,31
2023-03-31,51437661,51437670,Less Discount on Treasury Securities,2217215600.09,66484350744.09,12051283058.32,176902241870.90,241169377014.90,243386592614.99,6,8,8,9045,D,GL,5,1.1.1.3.2,2023,2,2023,1,03,31
2023-03-31,51437661,51437674,Total Treasury Securities Net of Premium and Discount,-3677330174.90,465984321464.89,1964506070654.55,30818199738729.00,31287861390368.83,31284184060193.86,6,9,9,9055,T,GL,5,1.1.1.3.3,2023,2,2023,1,03,31
2023-03-31,51437621,51437680,"Agency Securities, Issued Under Special Financing Authorities (See Schedule B; for Other Agency Borrowing, See Schedule C)",-35830393.00,390996867.00,-103486719.00,19352678349.26,19779505609.26,19743675216.26,6,10,10,9102,D,GL,3,1.1.2,2023,2,2023,1,03,31
2023-03-31,51437621,51437683,Total Federal Securities,-3713160567.90,466375318331.89,1964402583935.55,30837552417078.26,31307640895978.09,31303927735410.12,6,11,11,9103,T,GL,3,1.1.3,2023,2,2023,1,03,31
2023-03-31,51437621,51437688,Deduct:,null,null,null,null,null,null,6,12,12,9200,S,GL,3,1.1.4,2023,2,2023,1,03,31
2023-03-31,51437688,51437693,Federal Securities Held as Investments of Government Accounts (See Schedule D),-84773547945.82,134906046023.31,374640066613.15,6608705604400.84,6828385198369.97,6743611650424.15,6,13,13,9202,D,GL,4,1.1.4.1,2023,2,2023,1,03,31
2023-03-31,51437688,51437697,Less Discount on Federal Securities Held as Investments of Government Accounts,-29128587.39,40211766411.13,-33665261.92,27987725468.67,68228620467.19,68199491879.80,6,14,14,9230,D,GL,4,1.1.4.2,2023,2,2023,1,03,31
2023-03-31,51437688,51437702,Net Federal Securities Held as Investments of Government Accounts,-84744419358.43,94694279612.18,374673731875.07,6580717878932.17,6760156577902.78,6675412158544.35,6,15,15,9240,T,GL,4,1.1.4.3,2023,2,2023,1,03,31
2023-03-31,51437621,51437706,Total Borrowing from the Public,81031258790.53,371681038719.71,1589728852060.48,24256834538146.09,24547484318075.31,24628515576865.77,6,16,16,9310,T,GL,3,1.1.5,2023,2,2023,1,03,31
2023-03-31,51437579,51437709,Accrued Interest Payable to the Public,22131714552.35,11590729398.00,808993464.95,81249170733.41,70708185579.06,92839900131.41,6,17,17,9320,D,GL,2,1.2,2023,2,2023,1,03,31
2023-03-31,51437579,51437713,Allocations of Special Drawing Rights,1888329453.15,7506224438.17,-3040394198.60,147009434337.18,152627329322.20,154515658775.35,6,18,18,9347,D,GL,2,1.3,2023,2,2023,1,03,31
2023-03-31,51437579,51437717,Deposit Funds,17464488025.82,271121100252.34,-216999097209.63,27437849581.88,281094461808.40,298558949834.22,6,19,19,9350,D,GL,2,1.4,2023,2,2023,1,03,31
2023-03-31,51437579,51437724,Miscellaneous Liability Accounts (Includes Checks Outstanding Etc.),-2304905827.51,-302934987.07,-208618472.31,31175719036.14,33177689876.58,30872784049.07,6,20,20,9360,D,GL,2,1.5,2023,2,2023,1,03,31
2023-03-31,51437579,51437727,Total Liability Accounts,120210884994.34,661596157821.15,1370289735644.89,24543706711834.70,25085091984661.55,25205302869655.82,6,21,21,9361,T,GL,2,1.6,2023,2,2023,1,03,31
2023-03-31,null,51437732,Asset Accounts (Deduct),null,null,null,null,null,null,6,22,22,9362,S,GL,1,2,2023,2,2023,1,03,31
2023-03-31,51437732,51437736,Cash and Monetary Assets:,null,null,null,null,null,null,6,23,23,9363,S,GL,2,2.1,2023,2,2023,1,03,31
2023-03-31,51437736,51437740,U.S. Treasury Operating Cash:,null,null,null,null,null,null,6,24,24,9364,S,GL,3,2.1.1,2023,2,2023,1,03,31
2023-03-31,51437740,51437741,Federal Reserve Account,-237312159124.98,-458301046424.23,436363399852.95,635993537982.13,415004650682.88,177692491557.90,6,25,25,9500,D,GL,4,2.1.1.1,2023,2,2023,1,03,31
2023-03-31,51437740,51437756,Balance,-237312159124.98,-458301046424.23,436363399852.95,635993537982.13,415004650682.88,177692491557.90,6,26,26,9503,T,GL,4,2.1.1.2,2023,2,2023,1,03,31
2023-03-31,51437736,51437758,Special Drawing Rights:,null,null,null,null,null,null,6,27,27,9504,S,GL,3,2.1.2,2023,2,2023,1,03,31
2023-03-31,51437758,51437763,Total Holdings,1994961891.29,10065871874.99,-742962616.07,153175161276.48,161246071260.18,163241033151.47,6,28,28,9505,D,GL,4,2.1.2.1,2023,2,2023,1,03,31
2023-03-31,51437758,51437767,SDR Certificates Issued to Federal Reserve Banks,0.00,0.00,0.00,-5200000000.00,-5200000000.00,-5200000000.00,6,29,29,9506,D,GL,4,2.1.2.2,2023,2,2023,1,03,31
2023-03-31,51437758,51437771,Balance,1994961891.29,10065871874.99,-742962616.07,147975161276.48,156046071260.18,158041033151.47,6,30,30,9507,T,GL,4,2.1.2.3,2023,2,2023,1,03,31
2023-03-31,51437736,51437775,Reserve Position on the U.S. Quota in the IMF:,null,null,null,null,null,null,6,31,31,9508,S,GL,3,2.1.3,2023,2,2023,1,03,31
2023-03-31,51437775,51437780,U.S. Subscription to International Monetary Fund:,null,null,null,null,null,null,6,32,32,9509,S,GL,4,2.1.3.1,2023,2,2023,1,03,31
2023-03-31,51437780,51437783,Direct Quota Payments,0.00,0.00,0.00,111629078113.37,111629078113.37,111629078113.37,6,33,33,9510,D,GL,5,2.1.3.1.1,2023,2,2023,1,03,31
2023-03-31,51437780,51437785,Maintenance of Value Adjustments,1364856907.44,5423682951.34,-2197029857.38,-5406427558.44,-1347601514.54,17255392.90,6,34,34,9511,D,GL,5,2.1.3.1.2,2023,2,2023,1,03,31
2023-03-31,51437775,51437787,Letter of Credit Issued to IMF,128000000.00,1584000000.00,1719000000.00,-78191051728.34,-76735051728.34,-76607051728.34,6,35,35,9512,D,GL,4,2.1.3.2,2023,2,2023,1,03,31
2023-03-31,51437775,51437790,Dollar Deposits with the IMF,17825339.36,-18586300.21,-12877394.29,-318925145.30,-355336784.87,-337511445.51,6,36,36,9513,D,GL,4,2.1.3.3,2023,2,2023,1,03,31
2023-03-31,51437775,51437793,Receivable/Payable (-) for Interim Maintenance of Value Adjustments,-941237030.38,-3746066200.14,1539405502.98,3621072655.35,816243485.59,-124993544.79,6,37,37,9515,D,GL,4,2.1.3.4,2023,2,2023,1,03,31
2023-03-31,51437775,51437796,Balance,569445216.42,3243030450.99,1048498251.31,31333746336.64,34007331571.21,34576776787.63,6,38,38,9516,T,GL,4,2.1.3.5,2023,2,2023,1,03,31
2023-03-31,51437736,51437799,Loans to International Monetary Fund,0.00,0.00,-12147070.66,921193399.26,921193399.26,921193399.26,6,39,39,9517,D,GL,3,2.1.4,2023,2,2023,1,03,31
2023-03-31,51437736,51437802,Other Cash and Monetary Assets,-310924017.12,877426789.62,-49369675.32,25815699427.19,27004050233.93,26693126216.81,6,40,40,9518,D,GL,3,2.1.5,2023,2,2023,1,03,31
2023-03-31,51437736,51437806,Total Cash and Monetary Assets,-235058676034.39,-444114717308.63,436607418742.21,842039338421.70,632983297147.46,397924621113.07,6,41,41,9519,T,GL,3,2.1.6,2023,2,2023,1,03,31
2023-03-31,51437732,51437809,Non-Federal Securities of the National Railroad Retirement Investment Trust,-488132394.37,-150591659.75,-1187392657.71,23923078963.06,24260619697.68,23772487303.31,6,42,42,9542,D,GL,2,2.2,2023,2,2023,1,03,31
2023-03-31,51437732,51437813,"Net Activity, Guaranteed Loan Financing (See Schedule E)",2008128556.57,12649695597.11,154572476926.38,45427028369.49,56068595410.03,58076723966.60,6,43,43,9550,D,GL,2,2.3,2023,2,2023,1,03,31
2023-03-31,51437732,51437816,"Net Activity, Direct Loan Financing (See Schedule E)",-21395925494.65,-3151409685.01,111362078171.78,1338931250421.97,1357175766231.61,1335779840736.96,6,44,44,9555,D,GL,2,2.4,2023,2,2023,1,03,31
2023-03-31,51437732,51437820,Miscellaneous Asset Accounts,-2928480698.61,-4338186843.49,872912535.86,3167284497.60,1757578352.72,-1170902345.89,6,45,45,9561,D,GL,2,2.5,2023,2,2023,1,03,31
2023-03-31,51437732,51437822,Total Asset Accounts,-257863086065.45,-439105209899.77,702227493718.52,2253487980673.82,2072245856839.50,1814382770774.05,6,46,46,9562,T,GL,2,2.6,2023,2,2023,1,03,31
2023-03-31,null,51437825,Excess of Liabilities (+) or Assets (-),378073971059.79,1100701367720.92,668062241926.37,22290218731160.90,23012846127822.00,23390920098881.80,6,47,47,9563,T,GL,1,3,2023,2,2023,1,03,31
2023-03-31,null,51437828,Transactions Not Applied to Current Year's Surplus or Deficit (See Schedule A for Details),2345403.60,2345403.60,155870819.34,0.00,0.00,2345403.60,6,48,48,9624,D,GL,1,4,2023,2,2023,1,03,31
2023-03-31,null,51437832,Total Budget and Off-Budget Federal Entities (Financing of Deficit (+) or Disposition of Surplus (-)),378076316463.39,1100703713124.52,668218112745.71,22290218731160.90,23012846127822.00,23390922444285.40,6,49,49,9661,T,GL,1,5,2023,2,2023,1,03,31
2023-02-28,null,51223978,Liability Accounts:,null,null,null,null,null,null,6,1,1,9029,S,GL,1,1,2023,2,2023,1,02,28
2023-02-28,51223978,51223983,Borrowing from the Public:,null,null,null,null,null,null,6,2,2,9030,S,GL,2,1.1,2023,2,2023,1,02,28
2023-02-28,51223983,51223989,"Treasury Securities, Issued Under General Financing Authorities:",null,null,null,null,null,null,6,3,3,9032,S,GL,3,1.1.1,2023,2,2023,1,02,28
2023-02-28,51223989,51223996,Debt Held by the Public,25247229663.51,310048141563.26,1493660584345.19,24299191755780.80,24583992667680.60,24609239897344.10,6,4,4,9034,D,GL,4,1.1.1.1,2023,2,2023,1,02,28
2023-02-28,51223989,51224003,Intragovernmental Holdings,-20937997806.81,220331663709.47,367774585169.66,6629718993148.22,6870988654664.50,6850050656857.69,6,5,5,9035,D,GL,4,1.1.1.2,2023,2,2023,1,02,28
2023-02-28,51223989,51224008,Total Treasury Securities Outstanding,4309231856.70,530379805272.73,1861435169514.85,30928912000000.00,31454982000000.00,31459290554201.79,6,6,6,9036,T,GL,4,1.1.1.3,2023,2,2023,1,02,28
2023-02-28,51224008,51224011,Plus Premium on Treasury Securities,-535938050.52,3548981511.06,3930613402.90,66191231670.88,70276151232.46,69740213181.94,6,7,7,9040,D,GL,5,1.1.1.3.1,2023,2,2023,1,02,28
2023-02-28,51224008,51224014,Less Discount on Treasury Securities,4749442660.48,64267135144.00,8959690625.26,176902241870.90,236419934354.42,241169377014.90,6,8,8,9045,D,GL,5,1.1.1.3.2,2023,2,2023,1,02,28
2023-02-28,51224008,51224017,Total Treasury Securities Net of Premium and Discount,-976148854.30,469661651639.79,1856406092292.49,30818199738729.00,31288837539223.14,31287861390368.83,6,9,9,9055,T,GL,5,1.1.1.3.3,2023,2,2023,1,02,28
2023-02-28,51223983,51224020,"Agency Securities, Issued Under Special Financing Authorities (See Schedule B; for Other Agency Borrowing, See Schedule C)",-264385492.00,426827260.00,72242091.00,19352678349.26,20043891101.26,19779505609.26,6,10,10,9102,D,GL,3,1.1.2,2023,2,2023,1,02,28
2023-02-28,51223983,51224023,Total Federal Securities,-1240534346.30,470088478899.79,1856478334383.49,30837552417078.26,31308881430324.40,31307640895978.09,6,11,11,9103,T,GL,3,1.1.3,2023,2,2023,1,02,28
2023-02-28,51223983,51224026,Deduct:,null,null,null,null,null,null,6,12,12,9200,S,GL,3,1.1.4,2023,2,2023,1,02,28
2023-02-28,51224026,51224029,Federal Securities Held as Investments of Government Accounts (See Schedule D),-20645614540.21,219679593969.13,366213247509.45,6608705604400.84,6849030812910.18,6828385198369.97,6,13,13,9202,D,GL,4,1.1.4.1,2023,2,2023,1,02,28
2023-02-28,51224026,51224033,Less Discount on Federal Securities Held as Investments of Government Accounts,1980711822.31,40240894998.52,-188622198.83,27987725468.67,66247908644.88,68228620467.19,6,14,14,9230,D,GL,4,1.1.4.2,2023,2,2023,1,02,28
2023-02-28,51224026,51224036,Net Federal Securities Held as Investments of Government Accounts,-22626326362.52,179438698970.61,366401869708.28,6580717878932.17,6782782904265.30,6760156577902.78,6,15,15,9240,T,GL,4,1.1.4.3,2023,2,2023,1,02,28
2023-02-28,51223983,51224041,Total Borrowing from the Public,21385792016.22,290649779929.18,1490076464675.21,24256834538146.09,24526098526059.10,24547484318075.31,6,16,16,9310,T,GL,3,1.1.5,2023,2,2023,1,02,28
2023-02-28,51223978,51224048,Accrued Interest Payable to the Public,-30792914260.17,-10540985154.35,-16031537733.20,81249170733.41,101501099839.23,70708185579.06,6,17,17,9320,D,GL,2,1.2,2023,2,2023,1,02,28
2023-02-28,51223978,51224054,Allocations of Special Drawing Rights,-2260481973.12,5617894985.02,-1609215063.18,147009434337.18,154887811295.32,152627329322.20,6,18,18,9347,D,GL,2,1.3,2023,2,2023,1,02,28
2023-02-28,51223978,51224060,Deposit Funds,126218980438.64,253656612226.52,-213554062121.00,27437849581.88,154875481369.76,281094461808.40,6,19,19,9350,D,GL,2,1.4,2023,2,2023,1,02,28
2023-02-28,51223978,51224066,Miscellaneous Liability Accounts (Includes Checks Outstanding Etc.),3245238340.61,2001970840.44,-174300619.64,31175719036.14,29932451535.97,33177689876.58,6,20,20,9360,D,GL,2,1.5,2023,2,2023,1,02,28
2023-02-28,51223978,51224072,Total Liability Accounts,117796614562.18,541385272826.81,1258707349138.19,24543706711834.70,24967295370099.38,25085091984661.55,6,21,21,9361,T,GL,2,1.6,2023,2,2023,1,02,28
2023-02-28,null,51224078,Asset Accounts (Deduct),null,null,null,null,null,null,6,22,22,9362,S,GL,1,2,2023,2,2023,1,02,28
2023-02-28,51224078,51224084,Cash and Monetary Assets:,null,null,null,null,null,null,6,23,23,9363,S,GL,2,2.1,2023,2,2023,1,02,28
2023-02-28,51224084,51224090,U.S. Treasury Operating Cash:,null,null,null,null,null,null,6,24,24,9364,S,GL,3,2.1.1,2023,2,2023,1,02,28
2023-02-28,51224090,51224095,Federal Reserve Account,-152903531109.28,-220988887299.25,556103814105.13,635993537982.13,567908181792.16,415004650682.88,6,25,25,9500,D,GL,4,2.1.1.1,2023,2,2023,1,02,28
2023-02-28,51224090,51224107,Balance,-152903531109.28,-220988887299.25,556103814105.13,635993537982.13,567908181792.16,415004650682.88,6,26,26,9503,T,GL,4,2.1.1.2,2023,2,2023,1,02,28
2023-02-28,51224084,51224112,Special Drawing Rights:,null,null,null,null,null,null,6,27,27,9504,S,GL,3,2.1.2,2023,2,2023,1,02,28
2023-02-28,51224112,51224116,Total Holdings,-2091818173.29,8070909983.70,-25028667.20,153175161276.48,163337889433.47,161246071260.18,6,28,28,9505,D,GL,4,2.1.2.1,2023,2,2023,1,02,28
2023-02-28,51224112,51224121,SDR Certificates Issued to Federal Reserve Banks,0.00,0.00,0.00,-5200000000.00,-5200000000.00,-5200000000.00,6,29,29,9506,D,GL,4,2.1.2.2,2023,2,2023,1,02,28
2023-02-28,51224112,51224127,Balance,-2091818173.29,8070909983.70,-25028667.20,147975161276.48,158137889433.47,156046071260.18,6,30,30,9507,T,GL,4,2.1.2.3,2023,2,2023,1,02,28
2023-02-28,51224084,51224134,Reserve Position on the U.S. Quota in the IMF:,null,null,null,null,null,null,6,31,31,9508,S,GL,3,2.1.3,2023,2,2023,1,02,28
2023-02-28,51224134,51224140,U.S. Subscription to International Monetary Fund:,null,null,null,null,null,null,6,32,32,9509,S,GL,4,2.1.3.1,2023,2,2023,1,02,28
2023-02-28,51224140,51224146,Direct Quota Payments,0.00,0.00,0.00,111629078113.37,111629078113.37,111629078113.37,6,33,33,9510,D,GL,5,2.1.3.1.1,2023,2,2023,1,02,28
2023-02-28,51224140,51224152,Maintenance of Value Adjustments,-1633591457.78,4058826043.90,-1162568384.55,-5406427558.44,285989943.24,-1347601514.54,6,34,34,9511,D,GL,5,2.1.3.1.2,2023,2,2023,1,02,28
2023-02-28,51224134,51224157,Letter of Credit Issued to IMF,127000000.00,1456000000.00,2121000000.00,-78191051728.34,-76862051728.34,-76735051728.34,6,35,35,9512,D,GL,4,2.1.3.2,2023,2,2023,1,02,28
2023-02-28,51224134,51224163,Dollar Deposits with the IMF,-2215547.95,-36411639.57,-8360542.38,-318925145.30,-353121236.92,-355336784.87,6,36,36,9513,D,GL,4,2.1.3.3,2023,2,2023,1,02,28
2023-02-28,51224134,51224169,Receivable/Payable (-) for Interim Maintenance of Value Adjustments,1128281210.43,-2804829169.76,813662166.92,3621072655.35,-312037724.84,816243485.59,6,37,37,9515,D,GL,4,2.1.3.4,2023,2,2023,1,02,28
2023-02-28,51224134,51224175,Balance,-380525795.30,2673585234.57,1763733239.99,31333746336.64,34387857366.51,34007331571.21,6,38,38,9516,T,GL,4,2.1.3.5,2023,2,2023,1,02,28
2023-02-28,51224084,51224181,Loans to International Monetary Fund,0.00,0.00,-12147070.66,921193399.26,921193399.26,921193399.26,6,39,39,9517,D,GL,3,2.1.4,2023,2,2023,1,02,28
2023-02-28,51224084,51224187,Other Cash and Monetary Assets,-325554777.61,1188350806.74,98132348.28,25815699427.19,27329605011.54,27004050233.93,6,40,40,9518,D,GL,3,2.1.5,2023,2,2023,1,02,28
2023-02-28,51224084,51224193,Total Cash and Monetary Assets,-155701429855.48,-209056041274.24,557928503955.54,842039338421.70,788684727002.94,632983297147.46,6,41,41,9519,T,GL,3,2.1.6,2023,2,2023,1,02,28
2023-02-28,51224078,51224199,Non-Federal Securities of the National Railroad Retirement Investment Trust,926001131.63,337540734.62,-675700701.94,23923078963.06,23334618566.05,24260619697.68,6,42,42,9542,D,GL,2,2.2,2023,2,2023,1,02,28
2023-02-28,51224078,51224205,"Net Activity, Guaranteed Loan Financing (See Schedule E)",1830892339.67,10641567040.54,139158302075.74,45427028369.49,54237703070.36,56068595410.03,6,43,43,9550,D,GL,2,2.3,2023,2,2023,1,02,28
